family_id,scenario_id,seed,run,arm_id,fixed_run_id,adaptive_run_id,deadline_miss_delta,sender_airtime_ratio,censored_mean_delta_us
radio_propagation,radio-propagation-qualification-p22,21027,1,str_mlo_nmaxinflights_1,21a7ce8348580ffe3e95,554a5e803350a50be1dd,0.0005555555555555556,0.6525125039049748,-501.73277777777776
radio_propagation,radio-propagation-qualification-p22,21027,1,score_aware_t2_v2,028d2e41fa69e69d9b7d,38bf4b28f68319a9bc95,-0.0005555555555555556,0.6007644435128645,-724.1305555555557
radio_propagation,radio-propagation-qualification-p22,21027,1,distributional_shadow_t2,82bb046e096888f3cd94,52659e8ca8a8b3f61b5f,0.0,0.5918347353534041,-677.6888888888889
radio_propagation,radio-propagation-qualification-p22,21028,1,str_mlo_nmaxinflights_1,f296bb5920d7d5793742,dfe47bfd98d62b0e2d49,0.0,0.6844628701084065,-604.4488888888889
radio_propagation,radio-propagation-qualification-p22,21028,1,score_aware_t2_v2,eec94034efdd4e8b5ee0,ffa81cab11e51db04a74,0.0011111111111111111,0.708361429979987,-476.9961111111111
radio_propagation,radio-propagation-qualification-p22,21028,1,distributional_shadow_t2,4b99d50b4058cdfa6874,af8e7a9fc104052c805f,0.0005555555555555556,0.6853234691960003,-546.0372222222222
radio_propagation,radio-propagation-qualification-p23,21029,1,str_mlo_nmaxinflights_1,a99c2fb8301065086595,142d987499c7f7a1347c,0.21666666666666662,2.007185971161828,5148.305
radio_propagation,radio-propagation-qualification-p23,21029,1,score_aware_t2_v2,d4c41da2db37ded9b912,f4cb8cfa72333b322e64,0.5072222222222222,1.854026496428911,11131.045555555556
radio_propagation,radio-propagation-qualification-p23,21029,1,distributional_shadow_t2,2d81ee1c5d50a80817bc,b7c10ea8ff391741689a,0.4355555555555556,1.8839143638971865,9336.17666666667
radio_propagation,radio-propagation-qualification-p23,21030,1,str_mlo_nmaxinflights_1,5158a50f0ce12503acd2,841362489d8098a357fb,0.1577777777777778,1.789137184996972,4360.330555555554
radio_propagation,radio-propagation-qualification-p23,21030,1,score_aware_t2_v2,da7d1150de1d81ba764f,5ce59b45bab507a283d5,0.505,2.181768817911096,11302.76722222222
radio_propagation,radio-propagation-qualification-p23,21030,1,distributional_shadow_t2,d9cba4742bd84662a175,588caa34cb106ec323e3,0.5249999999999999,2.248806451264004,11851.866666666669
radio_propagation,radio-propagation-qualification-p23,21031,1,str_mlo_nmaxinflights_1,9d6a0166040a124d0331,c80b297e08ff0d72b7da,0.27499999999999997,2.366025112264002,7052.813333333332
radio_propagation,radio-propagation-qualification-p23,21031,1,score_aware_t2_v2,326adc21ef0719e45bd4,889f67cc38e862247056,0.4766666666666667,2.0949402218630904,10670.556666666667
radio_propagation,radio-propagation-qualification-p23,21031,1,distributional_shadow_t2,bf1f739b4c42fb8db2a4,5a56bd6bd2ef43f3496b,0.47000000000000003,2.135489298255142,10864.135555555553
radio_propagation,radio-propagation-qualification-p23,21032,1,str_mlo_nmaxinflights_1,28fcaa0f259c76f2a43f,aa181249cfc0fa631470,0.26999999999999996,2.356212744562816,6989.119999999999
radio_propagation,radio-propagation-qualification-p23,21032,1,score_aware_t2_v2,55f076a05db43bee4143,8b0c9306600c65ba522b,0.3455555555555555,1.8201627232099291,7912.465
radio_propagation,radio-propagation-qualification-p23,21032,1,distributional_shadow_t2,6cdc5cc1468eabde264f,c2869eb0eb429c87b7f9,0.3505555555555556,1.9650097000075215,8033.029444444444
obss_intensity,obss-intensity-qualification-p16,21033,1,str_mlo_nmaxinflights_1,7791f434259b2a5daf40,67bde03934b63fa0e337,0.006666666666666668,0.8148516159688406,-575.2188888888886
obss_intensity,obss-intensity-qualification-p16,21033,1,score_aware_t2_v2,592b2d28f5a2c97ffa4d,8cb9a5f3d3266ceb281a,0.03722222222222222,0.8061544479234608,346.8094444444441
obss_intensity,obss-intensity-qualification-p16,21033,1,distributional_shadow_t2,766f48e169c53d236027,94ea526092ff672caa26,0.00888888888888889,0.8040127109761708,-748.8872222222226
obss_intensity,obss-intensity-qualification-p16,21034,1,str_mlo_nmaxinflights_1,4907f69444183af40cde,ee25fb8aab9597fb096e,-0.0038888888888888896,0.866878384834975,-456.84500000000025
obss_intensity,obss-intensity-qualification-p16,21034,1,score_aware_t2_v2,3ce24618cd012538cb2b,da8386485a2131e4dcfb,0.02222222222222222,0.788431166527707,192.8699999999999
obss_intensity,obss-intensity-qualification-p16,21034,1,distributional_shadow_t2,27c786ccd530ee14c088,dcdf2094f2e94a72d8a8,0.01111111111111111,0.833644213513311,-233.59722222222217
obss_intensity,obss-intensity-qualification-p16,21035,1,str_mlo_nmaxinflights_1,52a60158c08ffc9c3232,3079ee537fddbf5f9f4e,0.008333333333333331,0.8219412915407692,-452.1472222222228
obss_intensity,obss-intensity-qualification-p16,21035,1,score_aware_t2_v2,9fd5c829a18193ed620b,939ac997e0e96929035a,-0.002777777777777775,0.832306945046671,-1138.1983333333328
obss_intensity,obss-intensity-qualification-p16,21035,1,distributional_shadow_t2,6f65af4bf7636bb86fb3,a3e69952bc9dece4941f,0.004444444444444445,0.8062137677839476,-794.0844444444447
obss_intensity,obss-intensity-qualification-p16,21036,1,str_mlo_nmaxinflights_1,c124f2b842ca9fb86cd7,00181284c415765ad4de,0.005,0.7941853071904019,-359.7172222222225
obss_intensity,obss-intensity-qualification-p16,21036,1,score_aware_t2_v2,2afb8ec46b1731c2e499,ec44fc035f053c494778,0.006111111111111111,0.7990534719587224,-346.41833333333307
obss_intensity,obss-intensity-qualification-p16,21036,1,distributional_shadow_t2,2e99e097a9ddc7ba614a,7655c598cb71f72f395a,0.007777777777777778,0.7974678342497356,-348.32055555555553
obss_intensity,obss-intensity-qualification-p17,21037,1,str_mlo_nmaxinflights_1,374e60989154b57c0657,0fdac600a596559aaf67,0.05777777777777782,1.2811012185587578,1746.717777777776
obss_intensity,obss-intensity-qualification-p17,21037,1,score_aware_t2_v2,adaa733e5f0ad6c2255f,d303ace0c5904607242a,0.03833333333333333,1.0613268689134407,972.2616666666654
