mode,family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,generated_frame_count,completed_frame_count,incomplete_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,all_generated_censored_mean_us,completed_frame_hf7_p99_supported,completed_frame_hf7_p99_us,sender_airtime_us,background_throughput_mbps
fixed,compound_shift,compound-shift-qualification-p23,23,21190,1,str_mlo_nmaxinflights_1,5486347973a42894ae7c,1800,774,1026,1026,0.57,22793.075555555555,True,32589.85,4985978.0,68.07504
fixed,compound_shift,compound-shift-qualification-p23,23,21190,1,score_aware_t2_v2,edeeb26b753ca8b5c4fd,1800,736,1064,1064,0.5911111111111111,24332.863333333335,True,32510.95,5484912.0,68.24736
fixed,compound_shift,compound-shift-qualification-p23,23,21190,1,distributional_shadow_t2,74f06c3d90823411be02,1800,714,1086,1086,0.6033333333333334,24680.11111111111,True,32944.18,5527365.0,67.85104
fixed,compound_shift,compound-shift-qualification-p23,23,21191,1,str_mlo_nmaxinflights_1,ca9c83794f6b2e49db55,1800,36,1764,1764,0.98,32925.53055555555,False,,7633904.0,64.54336
fixed,compound_shift,compound-shift-qualification-p23,23,21191,1,score_aware_t2_v2,88b7da31f843daf76e77,1800,21,1779,1779,0.9883333333333333,33119.94,False,,2482616.0,62.12272
fixed,compound_shift,compound-shift-qualification-p23,23,21191,1,distributional_shadow_t2,65d1ce87c6a341742545,1800,10,1790,1790,0.9944444444444445,33247.96611111111,False,,2843875.0,62.09616
fixed,compound_shift,compound-shift-qualification-p23,23,21192,1,str_mlo_nmaxinflights_1,496b758bc693619e8105,1800,841,959,959,0.5327777777777778,22994.27611111111,True,32544.600000000006,7454441.0,50.44336
fixed,compound_shift,compound-shift-qualification-p23,23,21192,1,score_aware_t2_v2,ecde3c40d1f8cf58fc83,1800,239,1561,1561,0.8672222222222222,30987.115555555556,True,33042.8,4309946.0,60.2712
fixed,compound_shift,compound-shift-qualification-p23,23,21192,1,distributional_shadow_t2,475d547fb22c4f5f560d,1800,232,1568,1568,0.8711111111111111,31072.40611111111,True,33045.6,4670501.0,60.27744
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21001,1,str_mlo_nmaxinflights_1,746be6b462f2b10a33ca,1800,1800,0,0,0.0,1401.9472222222223,True,5661.259999999998,2244922.0,26.64416
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21001,1,score_aware_t2_v2,7236abc3a2102e48f732,1800,1800,0,0,0.0,1506.6194444444445,True,6283.07,2244292.0,26.64384
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21001,1,distributional_shadow_t2,9767ee6fb7f054cbbf8b,1800,1800,0,0,0.0,1470.0327777777777,True,5904.079999999999,2316471.0,26.64384
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21002,1,str_mlo_nmaxinflights_1,3041d170eb0879991f01,1800,1785,15,15,0.008333333333333333,2735.338888888889,True,15374.88000000005,3252156.0,26.83184
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21002,1,score_aware_t2_v2,ce9a02b86b576361595b,1800,1778,22,22,0.012222222222222223,3224.677222222222,True,17789.16000000001,3925388.0,26.83152
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21002,1,distributional_shadow_t2,115a910301f9a5eb525b,1800,1788,12,12,0.006666666666666667,2969.228888888889,True,15492.199999999888,4043269.0,26.83152
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21003,1,str_mlo_nmaxinflights_1,a4ee1d60068dbb1bdeb8,1800,1799,1,1,0.0005555555555555556,1592.7905555555556,True,7426.359999999997,2398526.0,27.1808
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21003,1,score_aware_t2_v2,34c096ba6c083b90bc93,1800,1795,5,5,0.002777777777777778,1609.6233333333332,True,6663.099999999989,2348990.0,27.1808
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21003,1,distributional_shadow_t2,20addb648f7373a11d12,1800,1796,4,4,0.0022222222222222222,1574.7244444444445,True,6572.749999999999,2386783.0,27.1808
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21004,1,str_mlo_nmaxinflights_1,54aced23b2b624df77c0,1800,1784,16,16,0.008888888888888889,3170.2516666666666,True,16370.540000000063,3563634.0,26.51152
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21004,1,score_aware_t2_v2,887ad30559858fb2f794,1800,1785,15,15,0.008333333333333333,3466.8527777777776,True,19772.960000000017,4122584.0,26.512
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21004,1,distributional_shadow_t2,3fb5ed4ee1a22cb15952,1800,1785,15,15,0.008333333333333333,3340.04,True,14777.280000000006,4156924.0,26.512
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21005,1,str_mlo_nmaxinflights_1,40c313471eb79e6149e5,1800,1609,191,191,0.10611111111111111,10118.31111111111,True,30006.640000000014,9265235.0,26.7568
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21005,1,score_aware_t2_v2,17db1d2d3edb0072b26a,1800,1419,381,381,0.21166666666666667,14448.865,True,31426.359999999964,11409872.0,26.74608
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21005,1,distributional_shadow_t2,58cac10df2640fa09306,1800,1519,281,281,0.15611111111111112,12614.043333333333,True,30829.32,12016474.0,26.74608
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21006,1,str_mlo_nmaxinflights_1,4c157d1f8786bce0978b,1800,883,917,917,0.5094444444444445,22839.461666666666,True,32492.639999999996,25170768.0,27.09824
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21006,1,score_aware_t2_v2,cf70210fe7e8854d1629,1800,317,1483,1483,0.8238888888888889,29311.602222222224,True,32164.47999999998,35396367.0,27.09552
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21006,1,distributional_shadow_t2,9ef83bb601b72a681513,1800,384,1416,1416,0.7866666666666666,28443.195555555554,True,31570.140000000003,35678852.0,27.09536
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21007,1,str_mlo_nmaxinflights_1,c7451fcda16397a84cc7,1800,736,1064,1064,0.5911111111111111,24725.477222222224,True,31553.14999999999,25799730.0,26.17408
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21007,1,score_aware_t2_v2,4fe77f01ddd6e1985992,1800,172,1628,1628,0.9044444444444445,31389.132222222222,True,31466.940000000002,30719696.0,26.1672
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21007,1,distributional_shadow_t2,78ca561dfa71eacf0721,1800,274,1526,1526,0.8477777777777777,30120.051111111112,True,31061.319999999992,31815396.0,26.16608
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21008,1,str_mlo_nmaxinflights_1,b67b1e46d3e443d419f3,1800,1395,405,405,0.225,14634.693888888889,True,30571.859999999997,13634354.0,26.33152
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21008,1,score_aware_t2_v2,dba8a8b045d115fb07c4,1800,1135,665,665,0.36944444444444446,19630.071111111112,True,32276.240000000005,18214601.0,26.32576
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21008,1,distributional_shadow_t2,b0672f2f2f095eece243,1800,1205,595,595,0.33055555555555555,18639.056111111113,True,32258.120000000006,18669588.0,26.32688
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21009,1,str_mlo_nmaxinflights_1,39a81b7c0c47023432ce,1800,1782,18,18,0.01,3212.733888888889,True,18434.400000000005,3383511.0,25.70272
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21009,1,score_aware_t2_v2,16d22eca533c91bd8f2c,1800,1792,8,8,0.0044444444444444444,2886.817777777778,True,15009.689999999997,3543769.0,25.70112
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21009,1,distributional_shadow_t2,38fb405d0690c962d59c,1800,1793,7,7,0.0038888888888888888,2837.6994444444445,True,13990.999999999945,3592913.0,25.70304
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21010,1,str_mlo_nmaxinflights_1,da8a9e627e72783f8b97,1800,1792,8,8,0.0044444444444444444,2568.2544444444443,True,13948.519999999997,2951747.0,26.97024
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21010,1,score_aware_t2_v2,d0db4138f1a7706b50c7,1800,1791,9,9,0.005,2455.8133333333335,True,12745.69999999999,3053332.0,26.96832
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21010,1,distributional_shadow_t2,c4b65e5f2607b0ca05d3,1800,1792,8,8,0.0044444444444444444,2347.545,True,11741.759999999987,3253066.0,26.96832
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21011,1,str_mlo_nmaxinflights_1,5203684acaa04cc1d49c,1800,1768,32,32,0.017777777777777778,4586.423333333333,True,24022.189999999973,3825876.0,26.73536
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21011,1,score_aware_t2_v2,d7b7018149eb55260565,1800,1774,26,26,0.014444444444444444,4342.012222222223,True,21399.72,4539878.0,26.7344
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21011,1,distributional_shadow_t2,a0d13831d545b7ac6006,1800,1772,28,28,0.015555555555555555,4318.537222222222,True,20764.699999999997,4622864.0,26.7344
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21012,1,str_mlo_nmaxinflights_1,d102cfcf8636135567e3,1800,1799,1,1,0.0005555555555555556,1588.24,True,7771.68,2220744.0,26.63344
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21012,1,score_aware_t2_v2,6525e7ce8b661eff8f34,1800,1799,1,1,0.0005555555555555556,1519.691111111111,True,5980.639999999996,2216475.0,26.63152
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21012,1,distributional_shadow_t2,d39c03726a1f8d1cc7ea,1800,1799,1,1,0.0005555555555555556,1496.5905555555555,True,5546.839999999999,2278466.0,26.63152
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21013,1,str_mlo_nmaxinflights_1,dc42d2f2275602dbb173,1800,1760,40,40,0.022222222222222223,4478.740555555555,True,22454.71000000007,4055861.0,27.10048
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21013,1,score_aware_t2_v2,8538e1b2498e60ca8600,1800,1774,26,26,0.014444444444444444,4343.614444444444,True,20543.159999999996,4745397.0,27.10096
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21013,1,distributional_shadow_t2,c804a32280772d7e0c39,1800,1773,27,27,0.015,4202.296111111111,True,18602.83999999999,4798090.0,27.10096
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21014,1,str_mlo_nmaxinflights_1,56752ffe04fa5d66a3f7,1800,1787,13,13,0.007222222222222222,3157.4605555555554,True,17627.53999999987,3283645.0,27.44656
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21014,1,score_aware_t2_v2,4cc07a443f1b0e6000ad,1800,1791,9,9,0.005,2618.77,True,15229.799999999923,3288264.0,27.44464
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21014,1,distributional_shadow_t2,3071b251eaae8b9eed1e,1800,1793,7,7,0.0038888888888888888,2489.0516666666667,True,12736.439999999999,3508433.0,27.44464
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21015,1,str_mlo_nmaxinflights_1,5ffad8d2022373e8fcc3,1800,1765,35,35,0.019444444444444445,3966.6605555555557,True,19679.879999999976,3910967.0,26.2544
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21015,1,score_aware_t2_v2,5e0354686699da090468,1800,1760,40,40,0.022222222222222223,4609.364444444444,True,22145.440000000006,5399687.0,26.25408
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21015,1,distributional_shadow_t2,8d456c40ca40eba71d58,1800,1767,33,33,0.018333333333333333,4521.313888888889,True,19457.919999999966,5545924.0,26.2536
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21016,1,str_mlo_nmaxinflights_1,76ade7cfc8ffa2215788,1800,1789,11,11,0.006111111111111111,3057.5955555555556,True,17996.519999999975,3198669.0,27.5272
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21016,1,score_aware_t2_v2,572404139f8f1fd6853d,1800,1780,20,20,0.011111111111111112,3859.163888888889,True,18309.570000000007,4547866.0,27.52304
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21016,1,distributional_shadow_t2,6af64b24cbd4be262afb,1800,1781,19,19,0.010555555555555556,3963.052222222222,True,19233.000000000007,4650200.0,27.52304
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21017,1,str_mlo_nmaxinflights_1,2f3aa10960e5900e6d0e,1800,1719,81,81,0.045,6661.518333333333,True,26274.759999999987,5837917.0,27.3168
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21017,1,score_aware_t2_v2,b4a1b92eb2ffd93d2941,1800,1782,18,18,0.01,4400.051111111111,True,17511.320000000007,5824856.0,27.31952
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21017,1,distributional_shadow_t2,738660cee3423c37a613,1800,1786,14,14,0.0077777777777777776,4329.313888888889,True,17379.900000000012,6760756.0,27.3184
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21018,1,str_mlo_nmaxinflights_1,10a3a93a5b2524da3a3c,1800,1598,202,202,0.11222222222222222,9944.902777777777,True,29704.26,7221786.0,26.61824
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21018,1,score_aware_t2_v2,dd69c168ddde46e7ad20,1800,1518,282,282,0.15666666666666668,11824.443333333333,True,30816.839999999982,8720119.0,26.6192
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21018,1,distributional_shadow_t2,8f2b06201f8abb0572f2,1800,1576,224,224,0.12444444444444444,10899.96,True,30089.75,9980360.0,26.61904
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21019,1,str_mlo_nmaxinflights_1,94b95fe6ff1549d627b3,1800,1730,70,70,0.03888888888888889,7371.883333333333,True,28880.380000000005,6859214.0,26.65952
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21019,1,score_aware_t2_v2,a84e8be0a11ab7101532,1800,1636,164,164,0.09111111111111111,10390.17111111111,True,30539.20000000001,9414066.0,26.65952
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21019,1,distributional_shadow_t2,6d173768d2444b4108a9,1800,1685,115,115,0.06388888888888888,9146.653333333334,True,29268.0,10002276.0,26.65408
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21020,1,str_mlo_nmaxinflights_1,388a3d2142af8fe5c4b5,1800,1207,593,593,0.32944444444444443,18145.262222222223,True,32332.640000000014,17912813.0,25.99248
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21020,1,score_aware_t2_v2,a3cc48d923f41dd5f3a4,1800,815,985,985,0.5472222222222223,23056.280555555557,True,31730.780000000002,24525223.0,25.98544
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21020,1,distributional_shadow_t2,abcd11b7c4c00dd59286,1800,919,881,881,0.48944444444444446,21637.671666666665,True,31720.059999999998,25557997.0,25.98672
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21021,1,str_mlo_nmaxinflights_1,68eba384b6d360dd936c,1800,1778,22,22,0.012222222222222223,3881.117222222222,True,21447.530000000006,4432562.0,26.36784
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21021,1,score_aware_t2_v2,33b9363a5921be16034c,1800,1789,11,11,0.006111111111111111,3379.5,True,16924.839999999986,4322267.0,26.36528
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21021,1,distributional_shadow_t2,580db38df8143dd50778,1800,1796,4,4,0.0022222222222222222,3143.4933333333333,True,14549.249999999995,4872881.0,26.36528
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21022,1,str_mlo_nmaxinflights_1,7dd72b7f44cbec90df30,1800,1784,16,16,0.008888888888888889,2812.4366666666665,True,13079.000000000036,3487146.0,21.94096
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21022,1,score_aware_t2_v2,bf805e5d1f684ee82d6c,1800,1751,49,49,0.02722222222222222,5405.993888888889,True,23361.5,5741687.0,25.34784
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21022,1,distributional_shadow_t2,1580b8b478561dba4254,1800,1750,50,50,0.027777777777777776,5600.8422222222225,True,24416.939999999995,6456481.0,25.34784
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21023,1,str_mlo_nmaxinflights_1,26ee0ad7c4506b65da57,1800,1779,21,21,0.011666666666666667,3499.036111111111,True,16992.080000000005,3910432.0,26.30512
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21023,1,score_aware_t2_v2,a79f106f2dc27a9abbad,1800,1781,19,19,0.010555555555555556,3882.777777777778,True,19104.20000000001,4437693.0,26.3016
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21023,1,distributional_shadow_t2,88c478e459784a00cf20,1800,1785,15,15,0.008333333333333333,3660.3305555555557,True,17024.280000000042,4676278.0,26.30144
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21024,1,str_mlo_nmaxinflights_1,fee9e70ff00a5f08f437,1800,1740,60,60,0.03333333333333333,5473.738333333334,True,24396.669999999936,4753470.0,26.9784
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21024,1,score_aware_t2_v2,6b5640811305d0749c23,1800,1668,132,132,0.07333333333333333,7282.443333333334,True,27669.869999999966,5949366.0,26.97408
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21024,1,distributional_shadow_t2,adcd15748036c9991b34,1800,1723,77,77,0.042777777777777776,6071.692222222222,True,25319.039999999975,6131576.0,26.97408
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21025,1,str_mlo_nmaxinflights_1,f888666aac9df9aac5ae,1800,1797,3,3,0.0016666666666666668,1644.6405555555555,True,7725.799999999996,2137081.0,26.68272
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21025,1,score_aware_t2_v2,b3e1792ac71aff615693,1800,1800,0,0,0.0,1656.1727777777778,True,8110.2300000000005,2088970.0,26.68016
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21025,1,distributional_shadow_t2,3f3972670442e2993d3c,1800,1800,0,0,0.0,1572.3316666666667,True,7057.469999999998,2205781.0,26.67968
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21026,1,str_mlo_nmaxinflights_1,daae31ba4dfb49706b20,1800,1796,4,4,0.0022222222222222222,2182.8922222222222,True,13243.149999999996,2425677.0,27.3096
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21026,1,score_aware_t2_v2,48b1f14be366680f6587,1800,1793,7,7,0.0038888888888888888,2810.0994444444445,True,14493.919999999938,3195213.0,27.31008
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21026,1,distributional_shadow_t2,68345777decc544eff4d,1800,1790,10,10,0.005555555555555556,2788.1783333333333,True,13839.799999999992,3206524.0,27.31008
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21027,1,str_mlo_nmaxinflights_1,554a5e803350a50be1dd,1800,1799,1,1,0.0005555555555555556,1366.6338888888888,True,5435.68,2042770.0,26.65328
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21027,1,score_aware_t2_v2,38bf4b28f68319a9bc95,1800,1800,0,0,0.0,1402.921111111111,True,6931.439999999999,1948994.0,26.652
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21027,1,distributional_shadow_t2,52659e8ca8a8b3f61b5f,1800,1800,0,0,0.0,1355.2622222222221,True,5538.359999999999,2078146.0,26.652
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21028,1,str_mlo_nmaxinflights_1,dfe47bfd98d62b0e2d49,1800,1800,0,0,0.0,1888.3944444444444,True,10027.139999999998,2443464.0,27.09648
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21028,1,score_aware_t2_v2,ffa81cab11e51db04a74,1800,1798,2,2,0.0011111111111111111,2216.112777777778,True,10941.499999999995,2681884.0,27.09568
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21028,1,distributional_shadow_t2,af8e7a9fc104052c805f,1800,1799,1,1,0.0005555555555555556,2057.4005555555555,True,9283.539999999997,2771640.0,27.09568
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21029,1,str_mlo_nmaxinflights_1,142d987499c7f7a1347c,1800,922,878,878,0.48777777777777775,21416.218333333334,True,32616.43,19031473.0,26.32976
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21029,1,score_aware_t2_v2,f4cb8cfa72333b322e64,1800,217,1583,1583,0.8794444444444445,30789.615,True,32391.6,26367950.0,26.33392
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21029,1,distributional_shadow_t2,b7c10ea8ff391741689a,1800,369,1431,1431,0.795,28590.77666666667,True,32278.440000000002,26927210.0,26.33376
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21030,1,str_mlo_nmaxinflights_1,841362489d8098a357fb,1800,1153,647,647,0.35944444444444446,18913.164444444443,True,32450.840000000004,16076947.0,26.31024
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21030,1,score_aware_t2_v2,5ce59b45bab507a283d5,1800,345,1455,1455,0.8083333333333333,29320.30722222222,True,31535.879999999997,25192662.0,26.30272
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21030,1,distributional_shadow_t2,588caa34cb106ec323e3,1800,352,1448,1448,0.8044444444444444,29216.18888888889,True,31805.370000000003,26613401.0,26.30336
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21031,1,str_mlo_nmaxinflights_1,c80b297e08ff0d72b7da,1800,798,1002,1002,0.5566666666666666,24351.610555555555,True,32556.789999999997,24343836.0,25.95488
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21031,1,score_aware_t2_v2,889f67cc38e862247056,1800,317,1483,1483,0.8238888888888889,29766.74611111111,True,31699.72,25616156.0,25.96016
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21031,1,distributional_shadow_t2,5a56bd6bd2ef43f3496b,1800,395,1405,1405,0.7805555555555556,28953.601666666666,True,31716.9,27327312.0,25.95952
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21032,1,str_mlo_nmaxinflights_1,aa181249cfc0fa631470,1800,885,915,915,0.5083333333333333,23427.082777777778,True,32335.719999999994,23914836.0,26.728
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21032,1,score_aware_t2_v2,8b0c9306600c65ba522b,1800,651,1149,1149,0.6383333333333333,25725.12,True,32616.5,20330566.0,26.71616
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21032,1,distributional_shadow_t2,c2869eb0eb429c87b7f9,1800,700,1100,1100,0.6111111111111112,25090.825555555555,True,32610.3,23460577.0,26.71712
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21033,1,str_mlo_nmaxinflights_1,67bde03934b63fa0e337,1800,1712,88,88,0.04888888888888889,5291.821111111111,True,26656.03999999992,3971621.0,29.92144
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21033,1,score_aware_t2_v2,8cb9a5f3d3266ceb281a,1800,1641,159,159,0.08833333333333333,7284.816666666667,True,28126.199999999983,5057655.0,29.91824
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21033,1,distributional_shadow_t2,94ea526092ff672caa26,1800,1693,107,107,0.059444444444444446,6174.098333333333,True,27615.959999999992,5105057.0,29.91776
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21034,1,str_mlo_nmaxinflights_1,ee25fb8aab9597fb096e,1800,1768,32,32,0.017777777777777778,3730.6016666666665,True,20866.87999999997,3596056.0,30.46176
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21034,1,score_aware_t2_v2,da8386485a2131e4dcfb,1800,1747,53,53,0.029444444444444443,3871.0,True,21354.619999999974,3728640.0,30.43488
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21034,1,distributional_shadow_t2,dcdf2094f2e94a72d8a8,1800,1770,30,30,0.016666666666666666,3404.18,True,16633.819999999992,4081783.0,30.43472
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21035,1,str_mlo_nmaxinflights_1,3079ee537fddbf5f9f4e,1800,1707,93,93,0.051666666666666666,5828.081111111111,True,25149.560000000012,4206361.0,30.49248
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21035,1,score_aware_t2_v2,939ac997e0e96929035a,1800,1718,82,82,0.04555555555555556,5535.047222222222,True,24283.729999999916,5142376.0,30.49248
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21035,1,distributional_shadow_t2,a3e69952bc9dece4941f,1800,1721,79,79,0.04388888888888889,5469.761666666666,True,24864.399999999987,5147142.0,30.49248
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21036,1,str_mlo_nmaxinflights_1,00181284c415765ad4de,1800,1780,20,20,0.011111111111111112,3126.475,True,17759.55000000001,3188901.0,30.49296
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21036,1,score_aware_t2_v2,ec44fc035f053c494778,1800,1779,21,21,0.011666666666666667,3185.318888888889,True,16827.660000000003,3742144.0,30.48576
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21036,1,distributional_shadow_t2,7655c598cb71f72f395a,1800,1778,22,22,0.012222222222222223,3200.3555555555554,True,15743.5,3784134.0,30.48736
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21037,1,str_mlo_nmaxinflights_1,0fdac600a596559aaf67,1800,748,1052,1052,0.5844444444444444,23571.533888888887,True,32322.18999999999,7603182.0,74.90112
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21037,1,score_aware_t2_v2,d303ace0c5904607242a,1800,877,923,923,0.5127777777777778,21657.996666666666,True,31809.96,6616663.0,74.56384
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21037,1,distributional_shadow_t2,89d4d5527a4d1b64629b,1800,877,923,923,0.5127777777777778,21657.89222222222,True,31805.16,6573283.0,74.50064
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21038,1,str_mlo_nmaxinflights_1,e4350c59750f6772c0df,1800,253,1547,1547,0.8594444444444445,30445.088888888888,True,32746.16,11139884.0,75.45312
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21038,1,score_aware_t2_v2,7c917e8a48f286a83088,1800,93,1707,1707,0.9483333333333334,32488.105555555554,False,,9311006.0,75.00896
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21038,1,distributional_shadow_t2,dcdcad20634e304c975f,1800,106,1694,1694,0.9411111111111111,32334.72888888889,True,33055.65,9881406.0,74.93856
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21039,1,str_mlo_nmaxinflights_1,750b3f3b78fd2b68a8d2,1800,530,1270,1270,0.7055555555555556,27221.977777777778,True,32490.460000000006,7443206.0,70.2472
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21039,1,score_aware_t2_v2,bb4e20db5262f0e3a8d9,1800,468,1332,1332,0.74,28514.57222222222,True,32855.66,6237668.0,68.07536
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21039,1,distributional_shadow_t2,72d3cdd505577871f8a2,1800,467,1333,1333,0.7405555555555555,28517.403333333332,True,32855.68,6131550.0,67.99424
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21040,1,str_mlo_nmaxinflights_1,d6eb8327f96f8c21474f,1800,350,1450,1450,0.8055555555555556,29012.865555555556,True,32288.439999999995,6628316.0,71.04928
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21040,1,score_aware_t2_v2,6e59868ee6bf22a876f6,1800,6,1794,1794,0.9966666666666667,33288.68,False,,4997132.0,70.14832
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21040,1,distributional_shadow_t2,fc736cd15edab18ec484,1800,1,1799,1799,0.9994444444444445,33326.217777777776,False,,5146418.0,69.84752
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21041,1,str_mlo_nmaxinflights_1,34eb1a32497aef4f7cf0,1800,1788,12,12,0.006666666666666667,2634.3394444444443,True,20072.14999999997,2910197.0,40.8864
