scope,group,comparison,deadline_miss_rate_delta_estimate,deadline_miss_rate_delta_ci95_low,deadline_miss_rate_delta_ci95_high,completed_frame_p99_delta_us_estimate,completed_frame_p99_delta_us_ci95_low,completed_frame_p99_delta_us_ci95_high,deadline_censored_mean_delta_us_estimate,deadline_censored_mean_delta_us_ci95_low,deadline_censored_mean_delta_us_ci95_high,sender_airtime_ratio_estimate,sender_airtime_ratio_ci95_low,sender_airtime_ratio_ci95_high,background_throughput_loss_estimate,background_throughput_loss_ci95_low,background_throughput_loss_ci95_high,measured_secondary_airtime_delta_us_estimate,measured_secondary_airtime_delta_us_ci95_low,measured_secondary_airtime_delta_us_ci95_high
profile_vs_be_be_bg150,af41_vi_all_vi,distributional_shadow_t2,-0.07150000000000001,-0.10350000000000001,-0.03838750000000002,-10293.505000000005,-13142.259474999997,-6995.316750000015,-4010.4508888888886,-5639.773445833333,-2288.143322222222,0.8010472312859075,0.7377513469437417,0.880811330734524,0.13004646650407614,0.04906073830722909,0.21819041248064694,-57256.07999999998,-109799.29499999997,-6669.5059999999985
competitor_with_target_vi_bg150,af41_vi_one_vi_per_channel,str_mlo,0.0,-0.00016666666666666666,0.00016666666666666666,146.28400000000002,-299.96149999999966,559.354925,15.988944444444495,-5.382999999999993,36.58742361111115,0.9989169378939854,0.9930866192117263,1.0045345723372054,-1.5034381256162632e-05,-0.00013361791480608897,8.378069412861287e-05,0.0,0.0,0.0
competitor_with_target_vi_bg150,af41_vi_one_vi_per_channel,score_aware_t2_v2,0.0,-0.00022222222222222223,0.00022222222222222223,-174.08200000000005,-1000.8477749999988,571.385874999998,24.691611111111023,-10.801562500000014,59.4810791666666,1.0023309261657525,0.9968305018262055,1.0076027969737802,7.79422301685484e-05,-4.343097359786885e-05,0.00020486923964962696,-1928.8399999999965,-9071.0,3752.3750000000177
competitor_with_target_vi_bg150,af41_vi_one_vi_per_channel,distributional_shadow_t2,-5.555555555555556e-05,-0.0003333333333333333,0.00022222222222222223,-224.05699999999962,-997.7810749999979,508.5333999999958,30.26472222222219,0.31439444444438924,58.997691666666654,1.0047995157073453,0.9991612129957702,1.0098461668830763,5.42045307074801e-05,-6.42007449262627e-05,0.00017526122605719666,7622.359999999998,2254.6269999999854,13141.51200000001
competitor_with_target_vi_bg150,af41_vi_all_vi,str_mlo,0.011666666666666667,0.008166666666666668,0.01538888888888889,12587.706999999986,9923.042999999965,14779.287700000006,1507.0507777777777,1157.4088902777778,1820.5127736111112,1.0599621290033758,1.0288989719145998,1.0888365077778415,0.04877153279473323,-0.00013753306174274502,0.11247440138528486,0.0,0.0,0.0
competitor_with_target_vi_bg150,af41_vi_all_vi,score_aware_t2_v2,0.0028333333333333335,0.0017777777777777779,0.004111111111111111,8137.365999999982,5507.703399999988,10283.450299999984,958.9006111111112,572.5853055555554,1297.3059402777776,1.0489325956527802,1.0044491438064733,1.0844998115492448,0.1185711013157994,0.0337403829730705,0.21089689409138324,-23435.239999999998,-71918.38399999999,14261.391000000003
competitor_with_target_vi_bg150,af41_vi_all_vi,distributional_shadow_t2,0.0023888888888888887,0.001388888888888889,0.003611111111111111,6956.911999999987,4416.230124999988,9102.898749999978,922.5688333333334,547.0791736111112,1250.5657291666666,1.0713858012576198,1.0389504156496598,1.098291718389232,0.1300643649128138,0.04907120755227356,0.2181951846895243,64098.04,49794.85899999999,77734.85300000002
bg150_minus_bg100,be_be,str_mlo,0.043666666666666666,0.029277777777777778,0.058222222222222224,8218.834000000012,7076.997925000029,9390.442124999996,2513.2231666666667,1918.4039902777777,3116.3390569444446,1.143145599506522,1.1108136579012151,1.1758751751940526,-0.5066812283564266,-0.5069005104035064,-0.5064542873980158,0.0,0.0,0.0
bg150_minus_bg100,be_be,score_aware_t2_v2,0.07011111111111111,0.03911111111111111,0.10011111111111111,9944.615999999978,9214.475524999993,10743.800049999993,3724.2546111111114,2472.758363888889,4924.487602777777,1.245888719462306,1.2153736033665703,1.2710636108171374,-0.5068447577579982,-0.5070443802138099,-0.5066489322621767,144122.96,83607.22899999998,211014.47699999998
bg150_minus_bg100,be_be,distributional_shadow_t2,0.06877777777777778,0.03794444444444445,0.09861111111111111,10533.468999999996,8859.885299999985,12225.805900000041,3841.0229999999997,2592.696313888888,5034.855726388888,1.2304827124094109,1.188424605626448,1.265834367309975,-0.5068425853609095,-0.5070402124196914,-0.506650576947566,104224.43999999999,62973.477999999996,151549.61599999995
bg150_minus_bg100,af41_vi_be,str_mlo,0.00011111111111111112,0.0,0.0002777777777777778,1635.5289999999986,1397.070024999998,1876.3450749999995,263.92661111111096,239.53266111111094,286.19959861111107,1.0529435868678905,1.0472012094363916,1.0589309471353336,-0.5067994179166497,-0.5069957824414092,-0.5066017802667184,0.0,0.0,0.0
bg150_minus_bg100,af41_vi_be,score_aware_t2_v2,0.00011111111111111112,0.0,0.0002777777777777778,1371.934999999998,813.3151499999991,1998.6573499999984,356.95377777777776,314.1480319444444,405.94781249999994,1.112914577590621,1.1001343955215839,1.1277818290830584,-0.5068048806515326,-0.5070314445331959,-0.506604280272504,174404.52,131697.36000000002,219641.14799999996
bg150_minus_bg100,af41_vi_be,distributional_shadow_t2,0.00016666666666666666,0.0,0.00044444444444444447,1458.7069999999974,903.0993999999974,2031.1358499999963,363.25694444444457,321.40301805555566,410.97217361111115,1.0724976170703842,1.0644639292932991,1.081339949087505,-0.5067639911959616,-0.5070020398714881,-0.5065593969016806,42320.16000000002,17081.45500000002,82834.56099999997
bg150_minus_bg100,af41_vi_one_vi_per_channel,str_mlo,0.00011111111111111112,0.0,0.0002777777777777778,1687.8219999999988,1294.8492999999994,2104.485949999997,263.29911111111113,243.63733194444438,283.96505138888904,1.0486957590941834,1.0421149377666008,1.0552238881787666,-0.5067277565560755,-0.5069355738622913,-0.5064956215550135,0.0,0.0,0.0
bg150_minus_bg100,af41_vi_one_vi_per_channel,score_aware_t2_v2,0.00011111111111111112,0.0,0.0002777777777777778,1325.3279999999982,828.9467499999987,1768.3893249999996,364.8872777777776,342.00117083333316,388.4016305555555,1.1091168794286235,1.098165295458006,1.1225243869211086,-0.5066631851419972,-0.5069536168462784,-0.5063534336459088,158723.0,116453.228,205908.796
bg150_minus_bg100,af41_vi_one_vi_per_channel,distributional_shadow_t2,0.00011111111111111112,0.0,0.0002777777777777778,1421.3719999999987,903.6210249999983,1868.2406749999993,377.25216666666677,348.11266944444446,406.0766541666668,1.074860204781538,1.0685551367655675,1.0829638495852791,-0.5066652518046943,-0.5069542536374932,-0.5063690567336736,46795.880000000005,23072.822999999997,84253.45499999997
bg150_minus_bg100,af41_vi_all_vi,str_mlo,0.009944444444444445,0.006333333333333333,0.013888888888888888,8770.035999999995,5896.175025000016,10960.359,1222.0968888888888,872.3123361111111,1512.656647222222,1.0716967605266527,1.047910562815566,1.0892029522168991,-0.4761774948548301,-0.5244429261685727,-0.39638328067859274,0.0,0.0,0.0
bg150_minus_bg100,af41_vi_all_vi,score_aware_t2_v2,0.0027222222222222222,0.0017222222222222222,0.003944444444444444,6738.235999999981,4471.939749999975,8625.545599999983,905.3382777777779,544.5820986111111,1217.856101388889,1.0718689060045161,1.028552580727613,1.1063449935562548,-0.35738992417387894,-0.4717937580370851,-0.23148524368900814,36580.439999999995,-24751.559999999998,90269.04099999998
bg150_minus_bg100,af41_vi_all_vi,distributional_shadow_t2,0.0023333333333333335,0.0012777777777777779,0.0035555555555555553,5418.274999999986,3182.8248499999922,7287.473199999991,869.2083888888891,521.0241958333335,1168.552738888889,1.0660687162975586,1.0373746865054865,1.0885650193284342,-0.33439681404886956,-0.43987384549610165,-0.21668586387419014,19903.400000000005,11103.977999999996,29225.20900000001
