analysis,average_precision,brier_score,calibration_error,degradation_profile,effective_calibration_bin_count,eligible_frames,eligible_misses,feature_set,link,model,partition,pipeline_type,prevalence,requested_calibration_bin_count,roc_auc,sample_offset_us,scenario_id,stage,subgroup_dimension,subgroup_value
per_link,0.5963876174476156,0.15769283488445432,0.15817860604238682,,10,43200,10122,,1,packet_count_additive_baseline,ood:obss_plus_legacy_mixed8,heuristic,0.23430555555555554,10,0.7913600888795129,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.11647269164829782,0.11122373592863222,0.10406060781018787,,2,36000,4083,F0,1,logistic_regression,in_distribution_test,model,0.11341666666666667,10,0.508142445699245,1000,,T1,,
per_link,0.015529391243676957,0.05568325120490417,0.20273190410648415,,2,43200,637,F0,1,logistic_regression,ood:obss_only,model,0.01474537037037037,10,0.5114588657957982,1000,obss_only,T1,,
per_link,0.23795717249555423,0.17942336705716044,0.01682828107870104,,2,43200,10122,F0,1,logistic_regression,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.5064061547255175,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5899395186714086,0.06796826723233938,0.010979827713849425,,10,36000,4083,F0+F1-ideal,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8962136599237531,1000,,T1,,
per_link,0.22646484049046448,0.012858110236807961,0.007038495808643737,,10,43200,637,F0+F1-ideal,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.7772648475170116,1000,obss_only,T1,,
per_link,0.7429106528930796,0.11855808093401324,0.07683539633009072,,10,43200,10122,F0+F1-ideal,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8889116133435107,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5979655444626474,0.06727741395334624,0.011252908656046097,,10,36000,4083,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8982153886146232,1000,,T1,,
per_link,0.2345251066928351,0.012579128272172266,0.007176889301427278,,10,43200,637,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.7896453686106671,1000,obss_only,T1,,
per_link,0.7559131646640953,0.11217938608053074,0.06837807434431525,,10,43200,10122,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8935688123844296,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5979655444626474,0.06727741395334624,0.011252908656046097,,10,36000,4083,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8982153886146232,1000,,T1,,
per_link,0.2345251066928351,0.012579128272172266,0.007176889301427278,,10,43200,637,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.7896453686106671,1000,obss_only,T1,,
per_link,0.7559131646640953,0.11217938608053074,0.06837807434431525,,10,43200,10122,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8935688123844296,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.6127807152778493,0.06589758798117576,0.010614581882477516,,10,36000,4083,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8994628802045804,1000,,T1,,
per_link,0.20871903521354165,0.013249060219092348,0.00842923615831849,,10,43200,637,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.7795772936975389,1000,obss_only,T1,,
per_link,0.7545962662874794,0.11403476462963379,0.07130448505127127,,10,43200,10122,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8917659762816966,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5784949468421283,0.06889979466566128,0.011231596166574088,,10,36000,4083,F0+F1-polling-1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8919445428774123,1000,,T1,,
per_link,0.2284495717998422,0.012925463803094834,0.007728547330504666,,10,43200,637,F0+F1-polling-1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.8081185481409014,1000,obss_only,T1,,
per_link,0.7385204993801886,0.11937309308537523,0.07599538651436323,,10,43200,10122,F0+F1-polling-1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8875080314378262,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5904185570117025,0.06791938894787923,0.01124706642750982,,10,36000,4083,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8947935816348784,1000,,T1,,
per_link,0.23237841238962456,0.012579257816115507,0.007148497050485256,,10,43200,637,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.8181965630705481,1000,obss_only,T1,,
per_link,0.7494772038190648,0.11287153402808936,0.06403696835904171,,10,43200,10122,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8900918229846912,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5904185570117025,0.06791938894787923,0.01124706642750982,,10,36000,4083,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8947935816348784,1000,,T1,,
per_link,0.23237841238962456,0.012579257816115507,0.007148497050485256,,10,43200,637,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.8181965630705481,1000,obss_only,T1,,
per_link,0.7494772038190648,0.11287153402808936,0.06403696835904171,,10,43200,10122,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8900918229846912,1000,obss_plus_legacy_mixed8,T1,,
subgroup,0.2909923038806814,0.05720359722087677,0.01563350135017662,,10,9000,625,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.06944444444444445,10,0.8170052776119403,1000,,T1,miss_regime,medium
subgroup,0.6919130694425526,0.12291399842203926,0.013370635627999852,,10,7200,1777,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.24680555555555556,10,0.8525148362956462,1000,,T1,miss_regime,off_target
subgroup,0.06423699739298964,0.014927198584405558,0.01928469475417148,,10,9000,128,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.014222222222222223,10,0.7918601005973851,1000,,T1,miss_regime,low
subgroup,0.6219521486117421,0.1233093639361273,0.023276109876693804,,10,7200,1553,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.21569444444444444,10,0.819901010183709,1000,,T1,miss_regime,high
subgroup,,4.253039234083795e-07,0.0005719728672002105,,10,3600,0,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,1000,,T1,miss_regime,unloaded
subgroup,0.5738388003860734,0.08040751290957353,0.018218922579790835,,10,9000,1173,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.13033333333333333,10,0.8714086842373836,1000,,T1,correlation_mode,common_bursts
subgroup,0.6675992524588247,0.07274367619126776,0.008784756686913201,,10,14400,1978,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.1373611111111111,10,0.9073648891631811,1000,,T1,correlation_mode,independent
subgroup,,4.253039234083795e-07,0.0005719728672002105,,10,3600,0,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,1000,,T1,correlation_mode,none
subgroup,0.4650704241779408,0.07231209087621362,0.016297975385347455,,10,9000,932,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.10355555555555555,10,0.8517047824181155,1000,,T1,correlation_mode,mixed_common_and_independent
subgroup,0.6456305852606775,0.11505000141886589,0.02935238088205134,,10,600,127,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.21166666666666667,10,0.8599657072464251,1000,,T1,frame_type,I_FRAME
subgroup,0.5965657844140347,0.06646770908104929,0.011610870437580266,,10,35400,3956,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.11175141242937853,10,0.8985880808663779,1000,,T1,frame_type,P_FRAME
subgroup,0.5965657844140347,0.06646770908104929,0.011610870437580266,,10,35400,3956,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.11175141242937853,10,0.8985880808663779,1000,,T1,frame_size_bytes,12000
subgroup,0.6456305852606775,0.11505000141886589,0.02935238088205134,,10,600,127,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.21166666666666667,10,0.8599657072464251,1000,,T1,frame_size_bytes,48000
subgroup,0.2345251066928351,0.012579128272172266,0.007176889301427278,,10,43200,637,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.7896453686106671,1000,obss_only,T1,miss_regime,ood
subgroup,0.2345251066928351,0.012579128272172266,0.007176889301427278,,10,43200,637,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.7896453686106671,1000,obss_only,T1,correlation_mode,none
subgroup,0.18991380825050863,0.03162345615374647,0.012610789459592807,,10,720,25,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.034722222222222224,10,0.7411223021582733,1000,obss_only,T1,frame_type,I_FRAME
subgroup,0.2351377773375173,0.012256343053840497,0.007093360491842776,,10,42480,612,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.01440677966101695,10,0.7851655116203993,1000,obss_only,T1,frame_type,P_FRAME
subgroup,0.2351377773375173,0.012256343053840497,0.007093360491842776,,10,42480,612,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.01440677966101695,10,0.7851655116203993,1000,obss_only,T1,frame_size_bytes,12000
subgroup,0.18991380825050863,0.03162345615374647,0.012610789459592807,,10,720,25,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.034722222222222224,10,0.7411223021582733,1000,obss_only,T1,frame_size_bytes,48000
subgroup,0.7559131646640953,0.11217938608053074,0.06837807434431525,,10,43200,10122,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8935688123844296,1000,obss_plus_legacy_mixed8,T1,miss_regime,ood
subgroup,0.7559131646640953,0.11217938608053074,0.06837807434431525,,10,43200,10122,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8935688123844296,1000,obss_plus_legacy_mixed8,T1,correlation_mode,independent
subgroup,0.7617040798973436,0.18070304309080742,0.12885575901925464,,10,720,268,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.37222222222222223,10,0.8239416853784176,1000,obss_plus_legacy_mixed8,T1,frame_type,I_FRAME
subgroup,0.7556944117864172,0.1110179681651023,0.06751551294564716,,10,42480,9854,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23196798493408663,10,0.8943036673569341,1000,obss_plus_legacy_mixed8,T1,frame_type,P_FRAME
subgroup,0.7556944117864172,0.1110179681651023,0.06751551294564716,,10,42480,9854,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23196798493408663,10,0.8943036673569341,1000,obss_plus_legacy_mixed8,T1,frame_size_bytes,12000
subgroup,0.7617040798973436,0.18070304309080742,0.12885575901925464,,10,720,268,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.37222222222222223,10,0.8239416853784176,1000,obss_plus_legacy_mixed8,T1,frame_size_bytes,48000
per_link,0.5784949468421283,0.06889979466566128,0.011231596166574088,polling_1ms,10,36000,4083,F0+F1-degraded:polling_1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8919445428774123,1000,,T1,,
per_link,0.2284495717998422,0.012925463803094834,0.007728547330504666,polling_1ms,10,43200,637,F0+F1-degraded:polling_1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.8081185481409014,1000,obss_only,T1,,
per_link,0.7385204993801886,0.11937309308537523,0.07599538651436323,polling_1ms,10,43200,10122,F0+F1-degraded:polling_1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8875080314378262,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.5904185570117025,0.06791938894787923,0.01124706642750982,polling_1ms,10,36000,4083,F0+F1-degraded+F2:polling_1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.11341666666666667,10,0.8947935816348784,1000,,T1,,
per_link,0.23237841238962456,0.012579257816115507,0.007148497050485256,polling_1ms,10,43200,637,F0+F1-degraded+F2:polling_1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.01474537037037037,10,0.8181965630705481,1000,obss_only,T1,,
per_link,0.7494772038190648,0.11287153402808936,0.06403696835904171,polling_1ms,10,43200,10122,F0+F1-degraded+F2:polling_1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.23430555555555554,10,0.8900918229846912,1000,obss_plus_legacy_mixed8,T1,,
per_link,0.10615626883234905,0.10154291419026129,0.10272056997459511,,10,17137,1736,,0,retry_pressure,in_distribution_test,heuristic,0.10130127793662835,10,0.5077668291334245,2000,,T2,,
per_link,0.05089788236550598,0.05575488224951433,0.18182647692643322,,10,23347,545,,0,retry_pressure,ood:obss_only,heuristic,0.023343470253137447,10,0.49311938675908845,2000,obss_only,T2,,
per_link,0.2814261531131008,0.16830629351823329,0.02825758981873882,,10,29851,6418,,0,retry_pressure,ood:obss_plus_legacy_mixed8,heuristic,0.21500117249003384,10,0.5569977448550563,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.10130127793662835,0.25,0.39869872206337165,,1,17137,1736,,0,delivery_drought,in_distribution_test,heuristic,0.10130127793662835,10,0.5,2000,,T2,,
per_link,0.023343470253137447,0.25,0.47665652974686257,,1,23347,545,,0,delivery_drought,ood:obss_only,heuristic,0.023343470253137447,10,0.5,2000,obss_only,T2,,
per_link,0.21500117249003384,0.25,0.2849988275099662,,1,29851,6418,,0,delivery_drought,ood:obss_plus_legacy_mixed8,heuristic,0.21500117249003384,10,0.5,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.22778792178125984,0.09179660597575494,0.09056240110371579,,10,17137,1736,,0,byte_service_queue_slack,in_distribution_test,heuristic,0.10130127793662835,10,0.6687753421062789,2000,,T2,,
per_link,0.07370928363363212,0.05240097764459532,0.14849369157542014,,10,23347,545,,0,byte_service_queue_slack,ood:obss_only,heuristic,0.023343470253137447,10,0.7297076387150974,2000,obss_only,T2,,
per_link,0.4172761735804136,0.15702027413249964,0.11136686167683096,,10,29851,6418,,0,byte_service_queue_slack,ood:obss_plus_legacy_mixed8,heuristic,0.21500117249003384,10,0.7466782561693,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.1513721506558754,0.10146956501536587,0.13646854812522918,,10,17137,1736,,0,packet_count_additive_baseline,in_distribution_test,heuristic,0.10130127793662835,10,0.6654005275855865,2000,,T2,,
per_link,0.112955082012081,0.05523805578809267,0.18018813460327562,,10,23347,545,,0,packet_count_additive_baseline,ood:obss_only,heuristic,0.023343470253137447,10,0.7900869793330539,2000,obss_only,T2,,
per_link,0.40027860590111114,0.16850520426728294,0.17820811628965968,,10,29851,6418,,0,packet_count_additive_baseline,ood:obss_plus_legacy_mixed8,heuristic,0.21500117249003384,10,0.7665412858261202,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.10086291400457881,0.1017297122213214,0.10303475415240086,,2,17137,1736,F0,0,logistic_regression,in_distribution_test,model,0.10130127793662835,10,0.4971859059962891,2000,,T2,,
per_link,0.025104268548343044,0.05548406397779691,0.18085027778520843,,2,23347,545,F0,0,logistic_regression,ood:obss_only,model,0.023343470253137447,10,0.5180288386098435,2000,obss_only,T2,,
per_link,0.21664685568715997,0.16883528885780522,0.011036533969202412,,2,29851,6418,F0,0,logistic_regression,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.5038902543558645,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.46506139060906704,0.07025107274013262,0.010898490610702818,,10,17137,1736,F0+F1-ideal,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8481025455585655,2000,,T2,,
per_link,0.22601137746978917,0.02051385738394611,0.006837792799940727,,10,23347,545,F0+F1-ideal,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7119961310330898,2000,obss_only,T2,,
per_link,0.6290695748997517,0.15719527731879668,0.14805938546970915,,10,29851,6418,F0+F1-ideal,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8318335493739821,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.4705793645910039,0.06983694233117999,0.010002219359348771,,10,17137,1736,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8493714087929534,2000,,T2,,
per_link,0.268364252474492,0.02006292326438268,0.008507454596036367,,10,23347,545,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7409745966272072,2000,obss_only,T2,,
per_link,0.6643149075324362,0.14838180569069637,0.13977342516569968,,10,29851,6418,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8516068840281217,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.4705793645910039,0.06983694233117999,0.010002219359348771,,10,17137,1736,F0+F1-ideal+F2-exportable,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8493714087929534,2000,,T2,,
per_link,0.268364252474492,0.02006292326438268,0.008507454596036367,,10,23347,545,F0+F1-ideal+F2-exportable,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7409745966272072,2000,obss_only,T2,,
per_link,0.6643149075324362,0.14838180569069637,0.13977342516569968,,10,29851,6418,F0+F1-ideal+F2-exportable,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8516068840281217,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.48770589910833545,0.06857708986913037,0.009027617774061511,,10,17137,1736,F0+F1-ideal+F2+F3,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8505995593379687,2000,,T2,,
per_link,0.2667325226450893,0.01996236880700709,0.01002598350637879,,10,23347,545,F0+F1-ideal+F2+F3,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7211805418645878,2000,obss_only,T2,,
per_link,0.666784965258119,0.1447929899233098,0.1343772878536327,,10,29851,6418,F0+F1-ideal+F2+F3,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8462421693659481,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.4504724469928665,0.07140454904813742,0.01152977620839614,,10,17137,1736,F0+F1-polling-1ms,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.839106107180185,2000,,T2,,
per_link,0.21934948448434585,0.020625486736583903,0.010282253830763241,,10,23347,545,F0+F1-polling-1ms,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.6726979928527113,2000,obss_only,T2,,
per_link,0.6198865419175704,0.15802701497804728,0.1457295622962496,,10,29851,6418,F0+F1-polling-1ms,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.819616424419345,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.46214685193658994,0.07065323559120215,0.01150566985195558,,10,17137,1736,F0+F1-polling-1ms+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8440001389879226,2000,,T2,,
per_link,0.2786765903966767,0.020036718992279226,0.010743374859830589,,10,23347,545,F0+F1-polling-1ms+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7508473826133069,2000,obss_only,T2,,
per_link,0.6600073016477509,0.1470063748608077,0.1342517971865196,,10,29851,6418,F0+F1-polling-1ms+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8451509483214358,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.46214685193658994,0.07065323559120215,0.01150566985195558,,10,17137,1736,F0+F1-polling-1ms+F2-exportable,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8440001389879226,2000,,T2,,
per_link,0.2786765903966767,0.020036718992279226,0.010743374859830589,,10,23347,545,F0+F1-polling-1ms+F2-exportable,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7508473826133069,2000,obss_only,T2,,
per_link,0.6600073016477509,0.1470063748608077,0.1342517971865196,,10,29851,6418,F0+F1-polling-1ms+F2-exportable,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8451509483214358,2000,obss_plus_legacy_mixed8,T2,,
subgroup,0.3958123940310256,0.09040692533735822,0.019833447452364407,,10,4673,565,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.12090734003851915,10,0.7508991736391759,2000,,T2,miss_regime,medium
subgroup,0.3924933402048693,0.044699752043116006,0.011943124729853304,,10,6452,392,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.06075635461872288,10,0.9019761988953998,2000,,T2,miss_regime,off_target
subgroup,0.1896617672117841,0.03181300427383372,0.02733937000420575,,10,3343,115,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.03440023930601256,10,0.6969074942082862,2000,,T2,miss_regime,low
subgroup,0.6092082084201915,0.14902221468887655,0.018068081759626004,,10,2547,664,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.2606988614055752,10,0.7756639942670309,2000,,T2,miss_regime,high
subgroup,,8.905201456962428e-05,0.003701144574156586,,10,122,0,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,2000,,T2,miss_regime,unloaded
subgroup,0.41927532309501236,0.07778753676569251,0.01566643477312253,,10,4546,488,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.1073471183457985,10,0.8072841341531399,2000,,T2,correlation_mode,common_bursts
subgroup,0.5441563087211239,0.08146038965105389,0.009907837806787867,,10,7337,948,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.1292081232111217,10,0.8584714762252895,2000,,T2,correlation_mode,independent
subgroup,,8.905201456962428e-05,0.003701144574156586,,10,122,0,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,2000,,T2,correlation_mode,none
subgroup,0.29049137333044894,0.04783472240394263,0.012526770394977689,,10,5132,300,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.05845674201091192,10,0.8425455298013246,2000,,T2,correlation_mode,mixed_common_and_independent
subgroup,0.35555468702851517,0.0666549188443297,0.029384060803876476,,10,600,52,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.08666666666666667,10,0.8782987085906793,2000,,T2,frame_type,I_FRAME
subgroup,0.4735298489604452,0.06995239338591243,0.009504535164791097,,10,16537,1684,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.10183225494346013,10,0.8479429165921037,2000,,T2,frame_type,P_FRAME
subgroup,0.4735298489604452,0.06995239338591243,0.009504535164791097,,10,16537,1684,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.10183225494346013,10,0.8479429165921037,2000,,T2,frame_size_bytes,12000
subgroup,0.35555468702851517,0.0666549188443297,0.029384060803876476,,10,600,52,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.08666666666666667,10,0.8782987085906793,2000,,T2,frame_size_bytes,48000
subgroup,0.268364252474492,0.02006292326438268,0.008507454596036367,,10,23347,545,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7409745966272072,2000,obss_only,T2,miss_regime,ood
subgroup,0.268364252474492,0.02006292326438268,0.008507454596036367,,10,23347,545,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7409745966272072,2000,obss_only,T2,correlation_mode,none
subgroup,0.3368192030097351,0.042420782265203995,0.02446762763033327,,10,720,36,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.05,10,0.8192413905133202,2000,obss_only,T2,frame_type,I_FRAME
subgroup,0.26512595291285423,0.01935148743636344,0.008511735877437759,,10,22627,509,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.022495249038759005,10,0.7321626937211752,2000,obss_only,T2,frame_type,P_FRAME
subgroup,0.26512595291285423,0.01935148743636344,0.008511735877437759,,10,22627,509,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.022495249038759005,10,0.7321626937211752,2000,obss_only,T2,frame_size_bytes,12000
subgroup,0.3368192030097351,0.042420782265203995,0.02446762763033327,,10,720,36,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.05,10,0.8192413905133202,2000,obss_only,T2,frame_size_bytes,48000
subgroup,0.6643149075324362,0.14838180569069637,0.13977342516569968,,10,29851,6418,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8516068840281217,2000,obss_plus_legacy_mixed8,T2,miss_regime,ood
subgroup,0.6643149075324362,0.14838180569069637,0.13977342516569968,,10,29851,6418,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8516068840281217,2000,obss_plus_legacy_mixed8,T2,correlation_mode,independent
subgroup,0.6750425932433016,0.17613318946193005,0.15241633397562937,,10,720,194,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.26944444444444443,10,0.8130806318842851,2000,obss_plus_legacy_mixed8,T2,frame_type,I_FRAME
subgroup,0.6649071473144718,0.14769590420034967,0.13946094381102087,,10,29131,6224,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21365555593697436,10,0.8528766436613093,2000,obss_plus_legacy_mixed8,T2,frame_type,P_FRAME
subgroup,0.6649071473144718,0.14769590420034967,0.13946094381102087,,10,29131,6224,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21365555593697436,10,0.8528766436613093,2000,obss_plus_legacy_mixed8,T2,frame_size_bytes,12000
subgroup,0.6750425932433016,0.17613318946193005,0.15241633397562937,,10,720,194,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.26944444444444443,10,0.8130806318842851,2000,obss_plus_legacy_mixed8,T2,frame_size_bytes,48000
per_link,0.4504724469928665,0.07140454904813742,0.01152977620839614,polling_1ms,10,17137,1736,F0+F1-degraded:polling_1ms,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.839106107180185,2000,,T2,,
per_link,0.21934948448434585,0.020625486736583903,0.010282253830763241,polling_1ms,10,23347,545,F0+F1-degraded:polling_1ms,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.6726979928527113,2000,obss_only,T2,,
