absolute_action_rate_deviation,analysis,budget,calibration_miss_recall_at_threshold,calibration_precision_at_threshold,calibration_score_threshold,calibration_threshold_mode,degradation_profile,eligible_frames,eligible_misses,expected_topk_true_positives,feature_set,k,link,model,observed_calibration_action_rate,observed_test_action_rate,partition,pipeline_type,precision,recall,sample_offset_us,scenario_id,source_link,stage,status,subgroup_dimension,subgroup_value,target_budget,test_miss_recall_at_calibration_threshold,test_precision_at_calibration_threshold,tie_precision_lower,tie_precision_upper,tie_recall_lower,tie_recall_upper,topk_cutoff_score,topk_strict_count,topk_tie_count,topk_tie_slots
0.0,per_link,0.05,0.21552604698672115,0.9377777777777778,0.8468747041613842,numeric,polling_1ms,36000,4083,1330.0,F0+F1-degraded+F2:polling_1ms,1800,1,histogram_gradient_boosting,0.05,0.017472222222222222,in_distribution_test,model,0.7388888888888889,0.3257408768062699,0,,,T0,ok,,,0.05,0.13886847905951505,0.9014308426073132,0.7388888888888889,0.7388888888888889,0.3257408768062699,0.3257408768062699,1.7890340928527793,1799,1,1
0.0,per_link,0.1,0.3792134831460674,0.825,0.6428355310186028,numeric,polling_1ms,36000,4083,2046.0,F0+F1-degraded+F2:polling_1ms,3600,1,histogram_gradient_boosting,0.1,0.036944444444444446,in_distribution_test,model,0.5683333333333334,0.5011021307861866,0,,,T0,ok,,,0.1,0.26353171687484694,0.8090225563909774,0.5683333333333334,0.5683333333333334,0.5011021307861866,0.5011021307861866,0.9381198714872181,3599,1,1
0.0,per_link,0.2,0.6218079673135853,0.6763888888888889,0.38302264964571475,numeric,polling_1ms,36000,4083,2855.0,F0+F1-degraded+F2:polling_1ms,7200,1,histogram_gradient_boosting,0.2,0.08719444444444445,in_distribution_test,model,0.39652777777777776,0.6992407543472936,0,,,T0,ok,,,0.2,0.4680382072005878,0.6087926091111819,0.39652777777777776,0.39652777777777776,0.6992407543472936,0.6992407543472936,0.3158497987123924,7199,1,1
0.0,per_link,0.05,0.21552604698672115,0.9377777777777778,0.8468747041613842,numeric,polling_1ms,43200,637,298.0,F0+F1-degraded+F2:polling_1ms,2160,1,histogram_gradient_boosting,0.05,0.00016203703703703703,ood:obss_only,model,0.13796296296296295,0.46781789638932497,0,obss_only,,T0,ok,,,0.05,0.01098901098901099,1.0,0.13796296296296295,0.13796296296296295,0.46781789638932497,0.46781789638932497,-1.3077560976465294,2154,7,6
0.0,per_link,0.1,0.3792134831460674,0.825,0.6428355310186028,numeric,polling_1ms,43200,637,344.0,F0+F1-degraded+F2:polling_1ms,4320,1,histogram_gradient_boosting,0.1,0.0004398148148148148,ood:obss_only,model,0.07962962962962963,0.5400313971742543,0,obss_only,,T0,ok,,,0.1,0.0282574568288854,0.9473684210526315,0.07962962962962963,0.07962962962962963,0.5400313971742543,0.5400313971742543,-1.5332582803680526,4314,13,6
0.0,per_link,0.2,0.6218079673135853,0.6763888888888889,0.38302264964571475,numeric,polling_1ms,43200,637,425.0,F0+F1-degraded+F2:polling_1ms,8640,1,histogram_gradient_boosting,0.2,0.0024305555555555556,ood:obss_only,model,0.04918981481481482,0.6671899529042387,0,obss_only,,T0,ok,,,0.2,0.09105180533751962,0.5523809523809524,0.04918981481481482,0.04918981481481482,0.6671899529042387,0.6671899529042387,-1.7779293527497733,8639,1,1
0.0,per_link,0.05,0.21552604698672115,0.9377777777777778,0.8468747041613842,numeric,polling_1ms,43200,10122,1980.0,F0+F1-degraded+F2:polling_1ms,2160,1,histogram_gradient_boosting,0.05,0.02662037037037037,ood:obss_plus_legacy_mixed8,model,0.9166666666666666,0.1956135151155898,0,obss_plus_legacy_mixed8,,T0,ok,,,0.05,0.10906935388263189,0.96,0.9166666666666666,0.9166666666666666,0.1956135151155898,0.1956135151155898,2.375659274848843,2159,1,1
0.0,per_link,0.1,0.3792134831460674,0.825,0.6428355310186028,numeric,polling_1ms,43200,10122,3638.0,F0+F1-degraded+F2:polling_1ms,4320,1,histogram_gradient_boosting,0.1,0.062453703703703706,ood:obss_plus_legacy_mixed8,model,0.8421296296296297,0.3594151353487453,0,obss_plus_legacy_mixed8,,T0,ok,,,0.1,0.23947836395969177,0.8984432913269088,0.8421296296296297,0.8421296296296297,0.3594151353487453,0.3594151353487453,1.4820994879941987,4319,1,1
0.0,per_link,0.2,0.6218079673135853,0.6763888888888889,0.38302264964571475,numeric,polling_1ms,43200,10122,6298.0,F0+F1-degraded+F2:polling_1ms,8640,1,histogram_gradient_boosting,0.2,0.14516203703703703,ood:obss_plus_legacy_mixed8,model,0.7289351851851852,0.6222090495949417,0,obss_plus_legacy_mixed8,,T0,ok,,,0.2,0.48705789369689784,0.7861585074150853,0.7289351851851852,0.7289351851851852,0.6222090495949417,0.6222090495949417,0.687916858539775,8639,1,1
0.02705555555555556,per_link,0.05,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,36000,1736,139.68567650451564,,1800,0,retry_pressure,0.022944444444444444,0.012694444444444444,in_distribution_test,heuristic,0.0776031536136198,0.08046409936896062,1000,,,T1,ok,,,0.05,0.04435483870967742,0.16849015317286653,0.06944444444444445,0.08611111111111111,0.07200460829493087,0.08928571428571429,0.0,457,35543,1343
0.07705555555555556,per_link,0.1,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,36000,1736,223.70221984638326,,3600,0,retry_pressure,0.022944444444444444,0.012694444444444444,in_distribution_test,heuristic,0.06213950551288424,0.1288607257179627,1000,,,T1,ok,,,0.1,0.04435483870967742,0.16849015317286653,0.05611111111111111,0.06833333333333333,0.11635944700460829,0.14170506912442396,0.0,457,35543,3143
0.17705555555555558,per_link,0.2,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,36000,1736,391.73530653011846,,7200,0,retry_pressure,0.022944444444444444,0.012694444444444444,in_distribution_test,heuristic,0.054407681462516455,0.22565397841596685,1000,,,T1,ok,,,0.2,0.04435483870967742,0.16849015317286653,0.050138888888888886,0.05875,0.20794930875576037,0.2436635944700461,0.0,457,35543,6743
0.02705555555555556,per_link,0.05,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,43200,545,130.32849959069114,,2160,0,retry_pressure,0.022944444444444444,0.010300925925925925,ood:obss_only,heuristic,0.060337268329023676,0.23913486163429568,1000,obss_only,,T1,ok,,,0.05,0.20733944954128442,0.2539325842696629,0.05694444444444444,0.06435185185185185,0.22568807339449543,0.25504587155963304,0.0,445,42755,1715
0.07705555555555556,per_link,0.1,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,43200,545,152.1533154017074,,4320,0,retry_pressure,0.022944444444444444,0.010300925925925925,ood:obss_only,heuristic,0.035220674861506346,0.27918039523249066,1000,obss_only,,T1,ok,,,0.1,0.20733944954128442,0.2539325842696629,0.03263888888888889,0.03796296296296296,0.25871559633027524,0.30091743119266057,0.0,445,42755,3875
0.17705555555555558,per_link,0.2,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,43200,545,195.80294702373993,,8640,0,retry_pressure,0.022944444444444444,0.010300925925925925,ood:obss_only,heuristic,0.022662378127747677,0.3592714624288806,1000,obss_only,,T1,ok,,,0.2,0.20733944954128442,0.2539325842696629,0.020833333333333332,0.024537037037037038,0.3302752293577982,0.3889908256880734,0.0,445,42755,8195
0.02705555555555556,per_link,0.05,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,43200,6419,1134.1142857142856,,2160,0,retry_pressure,0.022944444444444444,0.06918981481481482,ood:obss_plus_legacy_mixed8,heuristic,0.52505291005291,0.17668083591124562,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.05,0.2297865711169964,0.4934760789561726,0.524074074074074,0.5259259259259259,0.17635145661317964,0.17697460663654774,0.4444444477558136,2133,35,27
0.07705555555555556,per_link,0.1,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,43200,6419,1638.6483549277561,,4320,0,retry_pressure,0.022944444444444444,0.06918981481481482,ood:obss_plus_legacy_mixed8,heuristic,0.37931674882586947,0.25528094016634306,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.1,0.2297865711169964,0.4934760789561726,0.37407407407407406,0.38472222222222224,0.25175260944072286,0.2589188347094563,0.0,2989,40211,1331
0.17705555555555558,per_link,0.2,0.04675196850393701,0.23002421307506055,0.11321954809133425,numeric,,43200,6419,2169.798537713561,,8640,0,retry_pressure,0.022944444444444444,0.06918981481481482,ood:obss_plus_legacy_mixed8,heuristic,0.25113409001314363,0.3380275023700827,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.2,0.2297865711169964,0.4934760789561726,0.24594907407407407,0.25636574074074076,0.33104844991431687,0.3450693254400997,0.0,2989,40211,5651
0.05,per_link,0.05,0.0,,,no_action,,36000,1736,701.0,,1800,0,delivery_drought,0.0,0.0,in_distribution_test,heuristic,0.3894444444444444,0.40380184331797236,1000,,,T1,ok,,,0.05,0.0,,0.3894444444444444,0.3894444444444444,0.40380184331797236,0.40380184331797236,1.0099393129348755,1744,97,56
0.1,per_link,0.1,0.0,,,no_action,,36000,1736,719.2121212121212,,3600,0,delivery_drought,0.0,0.0,in_distribution_test,heuristic,0.19978114478114478,0.41429269655076106,1000,,,T1,ok,,,0.1,0.0,,0.19944444444444445,0.20027777777777778,0.41359447004608296,0.4153225806451613,1.0099084377288818,3570,99,30
0.2,per_link,0.2,0.0,,,no_action,,36000,1736,754.8297872340426,,7200,0,delivery_drought,0.0,0.0,in_distribution_test,heuristic,0.10483747044917258,0.43480978527306596,1000,,,T1,ok,,,0.2,0.0,,0.10458333333333333,0.105,0.4337557603686636,0.43548387096774194,1.0098485946655273,7114,141,86
0.05,per_link,0.05,0.0,,,no_action,,43200,545,72.0,,2160,0,delivery_drought,0.0,0.0,ood:obss_only,heuristic,0.03333333333333333,0.13211009174311927,1000,obss_only,,T1,ok,,,0.05,0.0,,0.03333333333333333,0.03333333333333333,0.13211009174311927,0.13211009174311927,1.0099050998687744,2158,4,2
0.1,per_link,0.1,0.0,,,no_action,,43200,545,77.0,,4320,0,delivery_drought,0.0,0.0,ood:obss_only,heuristic,0.017824074074074076,0.14128440366972478,1000,obss_only,,T1,ok,,,0.1,0.0,,0.017824074074074076,0.017824074074074076,0.14128440366972478,0.14128440366972478,1.0098646879196167,4314,11,6
0.2,per_link,0.2,0.0,,,no_action,,43200,545,87.0,,8640,0,delivery_drought,0.0,0.0,ood:obss_only,heuristic,0.010069444444444445,0.1596330275229358,1000,obss_only,,T1,ok,,,0.2,0.0,,0.010069444444444445,0.010069444444444445,0.1596330275229358,0.1596330275229358,1.009783148765564,8639,9,1
0.05,per_link,0.05,0.0,,,no_action,,43200,6419,1632.0,,2160,0,delivery_drought,0.0,0.0,ood:obss_plus_legacy_mixed8,heuristic,0.7555555555555555,0.2542452095341954,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.05,0.0,,0.7555555555555555,0.7555555555555555,0.2542452095341954,0.2542452095341954,1.6003650426864624,2159,1,1
0.1,per_link,0.1,0.0,,,no_action,,43200,6419,2093.0,,4320,0,delivery_drought,0.0,0.0,ood:obss_plus_legacy_mixed8,heuristic,0.4844907407407407,0.3260632497273719,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.1,0.0,,0.4844907407407407,0.4844907407407407,0.3260632497273719,0.3260632497273719,1.009886622428894,4319,1,1
0.2,per_link,0.2,0.0,,,no_action,,43200,6419,2186.0,,8640,0,delivery_drought,0.0,0.0,ood:obss_plus_legacy_mixed8,heuristic,0.25300925925925927,0.3405514877706808,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.2,0.0,,0.25300925925925927,0.25300925925925927,0.3405514877706808,0.3405514877706808,1.0097391605377197,8639,2,1
0.0,per_link,0.05,0.24311023622047245,0.5488888888888889,0.3221438271427061,numeric,,36000,1736,595.72,,1800,0,byte_service_queue_slack,0.05,0.0295,in_distribution_test,heuristic,0.33095555555555556,0.34315668202764976,1000,,,T1,ok,,,0.05,0.179147465437788,0.2928436911487759,0.3233333333333333,0.3388888888888889,0.3352534562211982,0.3513824884792627,1.237126143095727,1404,950,396
0.02255555555555555,per_link,0.1,0.5113188976377953,0.47098821396192203,0.15178571724970108,numeric,,36000,1736,824.9418332979337,,3600,0,byte_service_queue_slack,0.12255555555555556,0.06538888888888889,in_distribution_test,heuristic,0.22915050924942604,0.47519690858175906,1000,,,T1,ok,,,0.1,0.44527649769585254,0.32837723024638915,0.2263888888888889,0.23222222222222222,0.4694700460829493,0.4815668202764977,0.6185630715478635,2521,32957,1079
0.06988888888888889,per_link,0.2,0.53248031496063,0.46199829205807,0.07920424249682145,numeric,,36000,1736,921.5040203902054,,7200,0,byte_service_queue_slack,0.13011111111111112,0.07002777777777777,in_distribution_test,heuristic,0.12798666949863963,0.5308202882432058,1000,,,T1,ok,,,0.2,0.45852534562211983,0.31574771915906386,0.12527777777777777,0.13083333333333333,0.5195852534562212,0.5426267281105991,0.6185630715478635,2521,32957,4679
0.0,per_link,0.05,0.24311023622047245,0.5488888888888889,0.3221438271427061,numeric,,43200,545,191.76119402985074,,2160,0,byte_service_queue_slack,0.05,0.04476851851851852,ood:obss_only,heuristic,0.08877833056937534,0.3518554018896344,1000,obss_only,,T1,ok,,,0.05,0.26422018348623855,0.07445708376421924,0.08703703703703704,0.09074074074074075,0.344954128440367,0.3596330275229358,1.237126143095727,2108,134,52
0.02255555555555555,per_link,0.1,0.5113188976377953,0.47098821396192203,0.15178571724970108,numeric,,43200,545,291.93924044377457,,4320,0,byte_service_queue_slack,0.12255555555555556,0.05189814814814815,ood:obss_only,heuristic,0.06757852788050338,0.5356683310894946,1000,obss_only,,T1,ok,,,0.1,0.3743119266055046,0.09099018733273863,0.06620370370370371,0.06921296296296296,0.5247706422018349,0.5486238532110091,0.6185630715478635,2577,40471,1743
0.06988888888888889,per_link,0.2,0.53248031496063,0.46199829205807,0.07920424249682145,numeric,,43200,545,319.05198784314695,,8640,0,byte_service_queue_slack,0.13011111111111112,0.05965277777777778,ood:obss_only,heuristic,0.03692731340777164,0.5854164914553155,1000,obss_only,,T1,ok,,,0.2,0.5155963302752293,0.10904152114862242,0.03564814814814815,0.03819444444444445,0.5651376146788991,0.6055045871559633,0.6185630715478635,2577,40471,6063
0.0,per_link,0.05,0.24311023622047245,0.5488888888888889,0.3221438271427061,numeric,,43200,6419,941.6879251700681,,2160,0,byte_service_queue_slack,0.05,0.09805555555555556,ood:obss_plus_legacy_mixed8,heuristic,0.43596663202317965,0.14670321314380247,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.05,0.2584514721919302,0.391643059490085,0.42962962962962964,0.44212962962962965,0.1445708054214052,0.14877706807914004,3.0928153577393176,1441,1176,719
0.02255555555555555,per_link,0.1,0.5113188976377953,0.47098821396192203,0.15178571724970108,numeric,,43200,6419,1725.9183673469388,,4320,0,byte_service_queue_slack,0.12255555555555556,0.15736111111111112,ood:obss_plus_legacy_mixed8,heuristic,0.3995181405895692,0.26887651773593063,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.1,0.49493690606013396,0.4673433362753751,0.39861111111111114,0.40046296296296297,0.2682660850599782,0.26951238510671444,1.9794018289531632,4284,98,36
0.06988888888888889,per_link,0.2,0.53248031496063,0.46199829205807,0.07920424249682145,numeric,,43200,6419,4133.809523809524,,8640,0,byte_service_queue_slack,0.13011111111111112,0.2118287037037037,ood:obss_plus_legacy_mixed8,heuristic,0.47845017636684306,0.6439958753403215,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.2,0.6920081009503037,0.48541143044476015,0.478125,0.4787037037037037,0.643558186633432,0.6443371241626421,0.7422756858574363,8059,588,581
0.0,per_link,0.05,0.24311023622047245,0.5488888888888889,0.18473341158185394,numeric,,36000,1736,587.945107398568,,1800,0,packet_count_additive_baseline,0.05,0.027416666666666666,in_distribution_test,heuristic,0.3266361707769822,0.3386780572572396,1000,,,T1,ok,,,0.05,0.173963133640553,0.3059777102330294,0.3194444444444444,0.3338888888888889,0.33122119815668205,0.34619815668202764,14.183009147644043,1518,838,282
0.015222222222222234,per_link,0.1,0.36368110236220474,0.4842726081258191,0.12448387834661549,numeric,,36000,1736,896.9116016788953,,3600,0,packet_count_additive_baseline,0.08477777777777777,0.042166666666666665,in_distribution_test,heuristic,0.2491421115774709,0.5166541484325434,1000,,,T1,ok,,,0.1,0.28110599078341014,0.3214756258234519,0.24805555555555556,0.25055555555555553,0.5144009216589862,0.5195852534562212,7.0915045738220215,3392,31211,208
0.019111111111111134,per_link,0.2,0.5994094488188977,0.3740786240786241,0.0983621084297862,numeric,,36000,1736,981.9200922751594,,7200,0,packet_count_additive_baseline,0.18088888888888888,0.09419444444444444,in_distribution_test,heuristic,0.13637779059377214,0.5656221729695619,1000,,,T1,ok,,,0.2,0.5138248847926268,0.26304924800943674,0.13402777777777777,0.13875,0.5558755760368663,0.5754608294930875,7.0915045738220215,3392,31211,3808
0.0,per_link,0.05,0.24311023622047245,0.5488888888888889,0.18473341158185394,numeric,,43200,545,249.43488504749385,,2160,0,packet_count_additive_baseline,0.05,0.017569444444444443,ood:obss_only,heuristic,0.11547911344791383,0.4576786881605392,1000,obss_only,,T1,ok,,,0.05,0.12844036697247707,0.0922266139657444,0.11388888888888889,0.11712962962962963,0.45137614678899085,0.46422018348623856,7.0915045738220215,1597,40321,563
0.015222222222222234,per_link,0.1,0.36368110236220474,0.4842726081258191,0.12448387834661549,numeric,,43200,545,262.6131296346817,,4320,0,packet_count_additive_baseline,0.08477777777777777,0.02074074074074074,ood:obss_only,heuristic,0.06079007630432447,0.4818589534581315,1000,obss_only,,T1,ok,,,0.1,0.1944954128440367,0.11830357142857142,0.059027777777777776,0.06273148148148149,0.46788990825688076,0.4972477064220184,7.0915045738220215,1597,40321,2723
0.019111111111111134,per_link,0.2,0.5994094488188977,0.3740786240786241,0.0983621084297862,numeric,,43200,545,288.9696188090573,,8640,0,packet_count_additive_baseline,0.18088888888888888,0.036967592592592594,ood:obss_only,heuristic,0.03344555773252978,0.5302194840533161,1000,obss_only,,T1,ok,,,0.2,0.45137614678899085,0.15403882279273637,0.03217592592592593,0.034837962962962966,0.5100917431192661,0.5522935779816514,7.0915045738220215,1597,40321,7043
0.0,per_link,0.05,0.24311023622047245,0.5488888888888889,0.18473341158185394,numeric,,43200,6419,1226.1860465116279,,2160,0,packet_count_additive_baseline,0.05,0.045,ood:obss_plus_legacy_mixed8,heuristic,0.5676787252368648,0.19102446588434768,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.05,0.1718336189437607,0.5673868312757202,0.5671296296296297,0.5680555555555555,0.19083969465648856,0.1911512696681726,23.401966094970703,2155,43,5
0.015222222222222234,per_link,0.1,0.36368110236220474,0.4842726081258191,0.12448387834661549,numeric,,43200,6419,2540.1878453038676,,4320,0,packet_count_additive_baseline,0.08477777777777777,0.09935185185185186,ood:obss_plus_legacy_mixed8,heuristic,0.5880064456721915,0.3957295287901336,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.1,0.39336345225112945,0.5883038210624417,0.587037037037037,0.5891203703703703,0.3950771148153918,0.3964792023679701,14.183009147644043,4296,543,24
0.019111111111111134,per_link,0.2,0.5994094488188977,0.3740786240786241,0.0983621084297862,numeric,,43200,6419,4480.0,,8640,0,packet_count_additive_baseline,0.18088888888888888,0.2024537037037037,ood:obss_plus_legacy_mixed8,heuristic,0.5185185185185185,0.697928026172301,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.2,0.7018227138183518,0.5150926137662931,0.5185185185185185,0.5185185185185185,0.697928026172301,0.697928026172301,7.237691402435303,8639,1,1
,per_link,0.05,,,,,,36000,1736,,,1800,0,random_expected,,,in_distribution_test,heuristic,0.04822222222222222,0.05,1000,,,T1,ok,,,,,,,,,,,,,
,per_link,0.1,,,,,,36000,1736,,,3600,0,random_expected,,,in_distribution_test,heuristic,0.04822222222222222,0.1,1000,,,T1,ok,,,,,,,,,,,,,
,per_link,0.2,,,,,,36000,1736,,,7200,0,random_expected,,,in_distribution_test,heuristic,0.04822222222222222,0.2,1000,,,T1,ok,,,,,,,,,,,,,
,per_link,0.05,,,,,,43200,545,,,2160,0,random_expected,,,ood:obss_only,heuristic,0.012615740740740742,0.05,1000,obss_only,,T1,ok,,,,,,,,,,,,,
,per_link,0.1,,,,,,43200,545,,,4320,0,random_expected,,,ood:obss_only,heuristic,0.012615740740740742,0.1,1000,obss_only,,T1,ok,,,,,,,,,,,,,
,per_link,0.2,,,,,,43200,545,,,8640,0,random_expected,,,ood:obss_only,heuristic,0.012615740740740742,0.2,1000,obss_only,,T1,ok,,,,,,,,,,,,,
,per_link,0.05,,,,,,43200,6419,,,2160,0,random_expected,,,ood:obss_plus_legacy_mixed8,heuristic,0.14858796296296295,0.05,1000,obss_plus_legacy_mixed8,,T1,ok,,,,,,,,,,,,,
,per_link,0.1,,,,,,43200,6419,,,4320,0,random_expected,,,ood:obss_plus_legacy_mixed8,heuristic,0.14858796296296295,0.1,1000,obss_plus_legacy_mixed8,,T1,ok,,,,,,,,,,,,,
,per_link,0.2,,,,,,43200,6419,,,8640,0,random_expected,,,ood:obss_plus_legacy_mixed8,heuristic,0.14858796296296295,0.2,1000,obss_plus_legacy_mixed8,,T1,ok,,,,,,,,,,,,,
0.03333333333333334,per_link,0.05,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,36000,1736,109.08474576271186,F0,1800,0,logistic_regression,0.016666666666666666,0.016666666666666666,in_distribution_test,model,0.060602636534839924,0.0628368351167695,1000,,,T1,ok,,,0.05,0.029953917050691243,0.08666666666666667,0.05277777777777778,0.06888888888888889,0.054723502304147464,0.07142857142857142,-0.023348347262338646,600,35400,1200
0.08333333333333334,per_link,0.1,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,36000,1736,194.71186440677965,F0,3600,0,logistic_regression,0.016666666666666666,0.016666666666666666,in_distribution_test,model,0.054086629001883234,0.1121612122158869,1000,,,T1,ok,,,0.1,0.029953917050691243,0.08666666666666667,0.04805555555555555,0.06027777777777778,0.09965437788018433,0.125,-0.023348347262338646,600,35400,3000
0.18333333333333335,per_link,0.2,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,36000,1736,365.96610169491527,F0,7200,0,logistic_regression,0.016666666666666666,0.016666666666666666,in_distribution_test,model,0.0508286252354049,0.2108099664141217,1000,,,T1,ok,,,0.2,0.029953917050691243,0.08666666666666667,0.04666666666666667,0.05513888888888889,0.1935483870967742,0.22868663594470046,-0.023348347262338646,600,35400,6600
0.03333333333333334,per_link,0.05,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,43200,545,53.25423728813559,F0,2160,0,logistic_regression,0.016666666666666666,0.016666666666666666,ood:obss_only,model,0.02465473948524796,0.09771419685896439,1000,obss_only,,T1,ok,,,0.05,0.06605504587155964,0.05,0.021296296296296296,0.028703703703703703,0.08440366972477065,0.11376146788990826,-0.023348347262338646,720,42480,1440
0.08333333333333334,per_link,0.1,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,43200,545,79.13559322033899,F0,4320,0,logistic_regression,0.016666666666666666,0.016666666666666666,ood:obss_only,model,0.01831842435655995,0.14520292334007154,1000,obss_only,,T1,ok,,,0.1,0.06605504587155964,0.05,0.015509259259259259,0.021296296296296296,0.12293577981651377,0.1688073394495413,-0.023348347262338646,720,42480,3600
0.18333333333333335,per_link,0.2,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,43200,545,130.89830508474574,F0,8640,0,logistic_regression,0.016666666666666666,0.016666666666666666,ood:obss_only,model,0.015150266792215943,0.24018037630228578,1000,obss_only,,T1,ok,,,0.2,0.06605504587155964,0.05,0.013194444444444444,0.01712962962962963,0.20917431192660552,0.27155963302752295,-0.023348347262338646,720,42480,7920
0.03333333333333334,per_link,0.05,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,43200,6419,405.01694915254234,F0,2160,0,logistic_regression,0.016666666666666666,0.016666666666666666,ood:obss_plus_legacy_mixed8,model,0.18750784682988073,0.06309658033222346,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.05,0.030222776133354105,0.26944444444444443,0.17546296296296296,0.19953703703703704,0.059043464714129926,0.06714441501791556,-0.023348347262338646,720,42480,1440
0.08333333333333334,per_link,0.1,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,43200,6419,721.542372881356,F0,4320,0,logistic_regression,0.016666666666666666,0.016666666666666666,ood:obss_plus_legacy_mixed8,model,0.1670236974262398,0.11240728663052749,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.1,0.030222776133354105,0.26944444444444443,0.15787037037037038,0.1763888888888889,0.10624707898426546,0.11871007945162798,-0.023348347262338646,720,42480,3600
0.18333333333333335,per_link,0.2,0.034940944881889764,0.23666666666666666,0.23668477559028217,numeric,,43200,6419,1354.593220338983,F0,8640,0,logistic_regression,0.016666666666666666,0.016666666666666666,ood:obss_plus_legacy_mixed8,model,0.15678162272441934,0.21102869922713552,1000,obss_plus_legacy_mixed8,,T1,ok,,,0.2,0.030222776133354105,0.26944444444444443,0.15034722222222222,0.16319444444444445,0.20236797008879887,0.21966038323726436,-0.023348347262338646,720,42480,7920
0.0,per_link,0.05,0.3031496062992126,0.6844444444444444,0.5025622142168078,numeric,,36000,1736,798.0,F0+F1-ideal,1800,0,histogram_gradient_boosting,0.05,0.016666666666666666,in_distribution_test,model,0.44333333333333336,0.4596774193548387,1000,,,T1,ok,,,0.05,0.22292626728110598,0.645,0.44333333333333336,0.44333333333333336,0.4596774193548387,0.4596774193548387,1.3259417912482292,1799,1,1
0.0,per_link,0.1,0.4936023622047244,0.5572222222222222,0.28755355069896865,numeric,,36000,1736,1108.0,F0+F1-ideal,3600,0,histogram_gradient_boosting,0.1,0.03966666666666667,in_distribution_test,model,0.30777777777777776,0.6382488479262672,1000,,,T1,ok,,,0.1,0.4066820276497696,0.4943977591036415,0.30777777777777776,0.30777777777777776,0.6382488479262672,0.6382488479262672,0.8364215281123093,3599,1,1
0.0,per_link,0.2,0.6811023622047244,0.3844444444444444,0.19271830230483317,numeric,,36000,1736,1464.0,F0+F1-ideal,7200,0,histogram_gradient_boosting,0.2,0.07669444444444444,in_distribution_test,model,0.20333333333333334,0.8433179723502304,1000,,,T1,ok,,,0.2,0.5570276497695853,0.3502354219485694,0.20333333333333334,0.20333333333333334,0.8433179723502304,0.8433179723502304,0.013810426621355058,7199,1,1
0.0,per_link,0.05,0.3031496062992126,0.6844444444444444,0.5025622142168078,numeric,,43200,545,260.0,F0+F1-ideal,2160,0,histogram_gradient_boosting,0.05,0.0008796296296296296,ood:obss_only,model,0.12037037037037036,0.47706422018348627,1000,obss_only,,T1,ok,,,0.05,0.05871559633027523,0.8421052631578947,0.12037037037037036,0.12037037037037036,0.47706422018348627,0.47706422018348627,-1.3036417838842411,2159,1,1
0.0,per_link,0.1,0.4936023622047244,0.5572222222222222,0.28755355069896865,numeric,,43200,545,316.0,F0+F1-ideal,4320,0,histogram_gradient_boosting,0.1,0.001388888888888889,ood:obss_only,model,0.07314814814814814,0.5798165137614679,1000,obss_only,,T1,ok,,,0.1,0.08807339449541285,0.8,0.07314814814814814,0.07314814814814814,0.5798165137614679,0.5798165137614679,-1.8354183641908417,4318,2,2
0.0,per_link,0.2,0.6811023622047244,0.3844444444444444,0.19271830230483317,numeric,,43200,545,377.0,F0+F1-ideal,8640,0,histogram_gradient_boosting,0.2,0.0027083333333333334,ood:obss_only,model,0.04363425925925926,0.691743119266055,1000,obss_only,,T1,ok,,,0.2,0.12844036697247707,0.5982905982905983,0.04363425925925926,0.04363425925925926,0.691743119266055,0.691743119266055,-2.4548689825852477,8639,1,1
