evidence_partition,f2_exportable,feature,feature_set,link,manifest_tier,model,permutation_importance_mean,permutation_importance_std,stage
validation_selection,False,phy_other_fraction_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_fraction_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_time_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_time_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_time_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_rx_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-0.00010829677374331788,2.174760852737978e-05,T1
validation_selection,False,phy_rx_fraction_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0014065156897685356,0.0012808868366343846,T1
validation_selection,False,phy_rx_fraction_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0002652454395657422,0.0002579438231637148,T1
validation_selection,False,phy_rx_time_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_rx_time_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_rx_time_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_tx_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00841909781511859,0.0005759564420758787,T1
validation_selection,False,phy_tx_fraction_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0011179506379721909,0.0005816761579170381,T1
validation_selection,False,phy_tx_fraction_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-0.0007829659006225453,0.00019056443952768467,T1
validation_selection,False,phy_tx_time_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_tx_time_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_tx_time_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,ppdu_tx_count_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.01936010753788057,0.00241289994415987,T1
validation_selection,True,frame_mac_service_bytes_currently_queued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_mac_service_bytes_not_acknowledged,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_mac_service_bytes_pending_primary,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_mpdu_attempt_failures,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_currently_queued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_mac_dequeued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_mac_enqueued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_packets_not_acknowledged,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_pending_primary,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_terminally_dropped,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_tx_succeeded,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,mac_queue_packets,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.07654517039468178,0.0029944707785407435,T1
validation_selection,True,mac_queue_service_bytes,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,mac_service_bytes_ahead_of_frame,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.015611881189266522,0.0018578347935910536,T1
validation_selection,True,packets_ahead_of_frame,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,queue_oldest_age_us,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,-0.00012509422475785273,0.000135667660705131,T1
validation_selection,False,application_socket_packet_bytes_submitted,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,-0.00016472961706467024,8.14858824843842e-06,T2
validation_selection,False,deadline_slack_us,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_age_us,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_packet_count,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_size_bytes,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_type,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,7.860295253151832e-05,3.833929680751956e-05,T2
validation_selection,False,packets_remaining_to_submit,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,packets_submitted,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,acknowledged_mac_service_bytes_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00026746106671212316,0.00027612874178109374,T2
validation_selection,False,acknowledged_mac_service_bytes_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00020457746272943092,7.336737963537132e-05,T2
validation_selection,False,acknowledged_mac_service_bytes_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00039532700891390754,9.823166292277386e-05,T2
validation_selection,False,center_frequency_mhz,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_ack_signal_dbm,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_channel_width_mhz,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_guard_interval_ns,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_mcs,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_nss,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frequency_band,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,last_attempt_age_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.01821605821279067,0.004409554508995294,T2
validation_selection,False,last_positive_ack_age_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0037897112803844855,0.001946496310854852,T2
validation_selection,False,mpdu_attempt_failures_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.004551228791713065,0.0004028515390668829,T2
validation_selection,False,mpdu_attempt_failures_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00025146696467196844,0.00011367537919008065,T2
validation_selection,False,mpdu_attempt_failures_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0026482801643944454,0.00035377251259983256,T2
validation_selection,False,mpdu_attempts_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-3.847933300797172e-05,3.260725267874105e-05,T2
validation_selection,False,mpdu_attempts_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0003571707422861022,0.00022611441140357768,T2
validation_selection,False,mpdu_attempts_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0003221972299534877,4.505044614521242e-05,T2
validation_selection,False,mpdu_first_attempt_to_ack_mean_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_first_attempt_to_ack_mean_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00019357457435146644,0.00025248042697501293,T2
validation_selection,False,mpdu_first_attempt_to_ack_mean_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,8.704541067405813e-05,0.0,T2
validation_selection,False,mpdu_first_attempt_to_ack_p95_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_first_attempt_to_ack_p95_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,8.650755732579156e-05,2.8885274173426816e-05,T2
validation_selection,False,mpdu_first_attempt_to_ack_p95_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_lifetime_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00010885985696588533,5.088199762737674e-05,T2
validation_selection,False,mpdu_positive_acks_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_positive_acks_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_positive_acks_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_positive_acks_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0011370917177434918,0.0008400488093455143,T2
validation_selection,False,mpdu_queue_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0007463807689683429,0.00010198334308037405,T2
validation_selection,False,mpdu_queue_to_ack_mean_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_queue_to_ack_mean_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0013017147353649265,9.014700683992677e-05,T2
validation_selection,False,mpdu_queue_to_ack_mean_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.000234034221984906,0.00012633153408611914,T2
validation_selection,False,mpdu_queue_to_ack_p95_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_queue_to_ack_p95_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,1.8646452160098193e-08,3.2490482151559238e-06,T2
validation_selection,False,mpdu_queue_to_ack_p95_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00010860615902722841,5.6794641988328674e-05,T2
validation_selection,False,mpdu_retries_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_retries_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-1.806655073977037e-05,5.360318405601313e-05,T2
validation_selection,False,mpdu_retries_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0003301950501714372,6.103505145189906e-05,T2
validation_selection,False,mpdu_retries_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.009254066028270577,0.001110265939227576,T2
validation_selection,False,mpdu_retry_limit_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_retry_ratio_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,6.134253687165951e-05,6.258717505935512e-05,T2
validation_selection,False,mpdu_retry_ratio_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0015556052321565132,0.00011112302533035603,T2
validation_selection,False,mpdu_retry_ratio_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00010018376021296109,1.6536915529137235e-05,T2
validation_selection,False,mpdu_terminal_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00023266100160919864,5.4791895303794193e-05,T2
validation_selection,False,mpdu_tx_attempt_failures_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.000643295106790213,0.00010677757227319568,T2
validation_selection,False,mpdu_tx_attempts_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.001976530962376858,0.000138713624007529,T2
validation_selection,False,phy_busy_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0008783318622268554,0.00039660558042844745,T2
validation_selection,False,phy_busy_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.010510542418592173,0.0018017848203540406,T2
validation_selection,False,phy_busy_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.007371155010915564,0.002611484595914526,T2
validation_selection,False,phy_busy_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_busy_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_busy_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_idle_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0025178076051432705,0.0006046743017041251,T2
validation_selection,False,phy_idle_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.033572615603205236,0.0015666250042694239,T2
validation_selection,False,phy_idle_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.020896235097958793,0.0023916214597758,T2
validation_selection,False,phy_idle_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_idle_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_idle_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_other_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_other_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_other_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_other_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_other_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_other_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_rx_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0015686161903395817,0.0005809561227654077,T2
validation_selection,False,phy_rx_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.002320943046216476,0.00022473209939528427,T2
validation_selection,False,phy_rx_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0021618632722649376,0.0007715991466139792,T2
validation_selection,False,phy_rx_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_rx_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_rx_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_tx_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.004310946085803291,0.000577455034082835,T2
validation_selection,False,phy_tx_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0003485268453749339,6.117935334181152e-05,T2
validation_selection,False,phy_tx_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-0.0006558379624728902,0.0014192176088888733,T2
validation_selection,False,phy_tx_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_tx_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,phy_tx_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,ppdu_tx_count_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.009940901635475638,0.0027794453233279883,T2
validation_selection,True,frame_mac_service_bytes_currently_queued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_mac_service_bytes_not_acknowledged,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_mac_service_bytes_pending_primary,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_mpdu_attempt_failures,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.00032810180173847847,5.4171494492456145e-05,T2
validation_selection,True,frame_packets_currently_queued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_packets_mac_dequeued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_packets_mac_enqueued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_packets_not_acknowledged,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_packets_pending_primary,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_packets_terminally_dropped,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,frame_packets_tx_succeeded,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,mac_queue_packets,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.13403087346934114,0.006343275418734396,T2
validation_selection,True,mac_queue_service_bytes,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,True,mac_service_bytes_ahead_of_frame,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.010583440746504377,0.0024768231427074816,T2
validation_selection,True,packets_ahead_of_frame,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,queue_oldest_age_us,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,4.624759217982296e-05,0.00018880147621751908,T2
validation_selection,False,application_socket_packet_bytes_submitted,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0003432719782099358,7.451699249242435e-05,T2
validation_selection,False,deadline_slack_us,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_age_us,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_packet_count,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_size_bytes,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frame_type,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,packets_remaining_to_submit,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,packets_submitted,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,acknowledged_mac_service_bytes_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00014785360917701773,0.00032603014519901616,T2
validation_selection,False,acknowledged_mac_service_bytes_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00018740843354425607,0.0001220897159907793,T2
validation_selection,False,acknowledged_mac_service_bytes_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,1.2045130602711396e-05,1.4586119233741448e-05,T2
validation_selection,False,center_frequency_mhz,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_ack_signal_dbm,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_channel_width_mhz,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_guard_interval_ns,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_mcs,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,current_nss,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,frequency_band,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,last_attempt_age_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.008705682283474162,0.0015177936827086183,T2
validation_selection,False,last_positive_ack_age_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00172904757494996,0.0009617463311850929,T2
validation_selection,False,mpdu_attempt_failures_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0010490489177464497,0.0003681274036944975,T2
validation_selection,False,mpdu_attempt_failures_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0002318429842393573,0.0001563628694565131,T2
validation_selection,False,mpdu_attempt_failures_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0009388350416714708,0.00021739376075786377,T2
validation_selection,False,mpdu_attempts_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,1.2098993919925268e-05,2.1026056502415892e-08,T2
validation_selection,False,mpdu_attempts_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00020138778147001565,7.909548335238821e-05,T2
validation_selection,False,mpdu_attempts_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-5.9714734891006906e-05,0.00020641439112110884,T2
validation_selection,False,mpdu_first_attempt_to_ack_mean_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_first_attempt_to_ack_mean_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-5.2919267891563905e-05,0.00010833392331153585,T2
validation_selection,False,mpdu_first_attempt_to_ack_mean_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00014094284895445805,0.00018879940023226703,T2
validation_selection,False,mpdu_first_attempt_to_ack_p95_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_first_attempt_to_ack_p95_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,4.972377669021366e-05,4.571200714878641e-05,T2
validation_selection,False,mpdu_first_attempt_to_ack_p95_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,1.4482694461322628e-05,4.759884025371431e-05,T2
validation_selection,False,mpdu_lifetime_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0002440102559553662,7.061689339300484e-05,T2
validation_selection,False,mpdu_positive_acks_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_positive_acks_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_positive_acks_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_positive_acks_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00035529261854801614,9.068987460807623e-05,T2
validation_selection,False,mpdu_queue_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.009284263266649032,0.0012989091685007143,T2
validation_selection,False,mpdu_queue_to_ack_mean_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_queue_to_ack_mean_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00029761949921491837,5.7770864046555385e-05,T2
validation_selection,False,mpdu_queue_to_ack_mean_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,6.070384099351085e-06,1.2398952851109405e-05,T2
validation_selection,False,mpdu_queue_to_ack_p95_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_queue_to_ack_p95_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-1.2518459218235911e-05,6.079620616846188e-05,T2
validation_selection,False,mpdu_queue_to_ack_p95_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,4.451921501299101e-06,7.641200747141497e-06,T2
validation_selection,False,mpdu_retries_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_retries_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0007770009860433117,6.44159014162203e-05,T2
validation_selection,False,mpdu_retries_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,3.9933911784399236e-05,2.966045329297564e-05,T2
validation_selection,False,mpdu_retries_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.009893377951592952,0.00010659602504637636,T2
validation_selection,False,mpdu_retry_limit_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_retry_ratio_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0001756108570232969,7.838950850220712e-05,T2
validation_selection,False,mpdu_retry_ratio_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-6.060925379736126e-05,0.00036714723335360967,T2
validation_selection,False,mpdu_retry_ratio_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T2
validation_selection,False,mpdu_terminal_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0004917514479479598,0.00013063465247077882,T2
validation_selection,False,mpdu_tx_attempt_failures_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,6.623239819432876e-05,0.0002653685656893503,T2
validation_selection,False,mpdu_tx_attempts_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0006642492994140733,0.0005133028610918349,T2
validation_selection,False,phy_busy_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.000910221685582302,0.00035062695642513065,T2
