candidate_ordinal,feature_family,signal,ranker,cost_normalized,frame_gate,requested_action_fraction,score_threshold,realized_action_fraction,dr_airtime_us_per_eligible_frame,dr_treat_none_deadline_miss,dr_policy_deadline_miss,dr_deadline_miss_benefit,deadline_miss_relative_improvement,dr_treat_none_completed_late18_numerator,dr_policy_completed_late18_numerator,dr_treat_none_completion_probability,dr_policy_completion_probability,dr_treat_none_completed_late18_ratio,dr_policy_completed_late18_ratio,completed_late18_relative_improvement,dr_treat_none_bad12,dr_policy_bad12,dr_bad12_benefit,balanced_min_relative_improvement,mean_relative_improvement,admissible,rejection_reason,source_frozen,selected
188,primary_compact_physics,completed_late18_value,completed_late18_value,0,p_frames_only,0.14999999999999999,0.08357536792755127,0.15007730962504831,387.75843297143194,0.020215760277452761,0.0055812453874464051,0.014634514890006356,0.72391612727663113,0.035515588448998006,0.016654425774447024,0.97978423972254713,0.99441875461255347,0.036248376947821924,0.016747899913589159,0.53796828096063209,0.1046070973176101,0.059569857026409746,0.045037240291200355,0.53796828096063209,0.63094220411863167,1,,0,0
189,primary_compact_physics,completed_late18_value,completed_late18_value,0,p_frames_only,0.16500000000000001,0.079856470227241516,0.16505604947816002,417.45643040785632,0.020215760277452761,0.0051585092160520898,0.015057251061400672,0.7448273453358305,0.035515588448998006,0.014802481014086103,0.97978423972254713,0.99484149078394779,0.036248376947821924,0.01487923568851311,0.58951994706049404,0.1046070973176101,0.056057107303095766,0.048549990014514335,0.58951994706049404,0.66717364619816233,0,assignment_airtime,0,0
190,primary_compact_physics,completed_late18_value,completed_late18_value,0,p_frames_only,0.17999999999999999,0.07532384991645813,0.18003478933127173,451.41615277614363,0.020215760277452761,0.0047074012253873077,0.015508359052065454,0.76714201391487546,0.035515588448998006,0.012847922608211864,0.97978423972254713,0.99529259877461262,0.036248376947821924,0.012908688986565366,0.64388229009130804,0.1046070973176101,0.051900429912223794,0.052706667405386307,0.64388229009130804,0.70551215200309181,0,assignment_airtime,0,0
191,primary_compact_physics,completed_late18_value,completed_late18_value,0,p_frames_only,0.20000000000000001,0.07019592821598053,0.20003865481252417,508.82193950959436,0.020215760277452761,0.0041464683105759993,0.016069291966876762,0.79488932131824497,0.035515588448998006,0.012458401099107556,0.97978423972254713,0.99585353168942392,0.036248376947821924,0.012510274556111077,0.65487352512033548,0.1046070973176101,0.049651144949678337,0.054955952367931764,0.65487352512033548,0.72488142321929017,0,action_fraction+assignment_airtime,0,0
192,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.050000000000000003,0.0015238582855090499,0.05005798221878624,115.28206896124087,0.020215760277452761,0.0088066704832791155,0.011409089794173646,0.56436610038844515,0.035515588448998006,0.025486310083809402,0.97978423972254713,0.99119332951672079,0.036248376947821924,0.025712753834043499,0.29065089256117671,0.1046070973176101,0.080809709771556687,0.023797387546053414,0.29065089256117671,0.42750849647481093,0,completed_late18_improvement,0,0
193,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.074999999999999997,0.0012366008013486862,0.07508697332817936,180.49935975654125,0.020215760277452761,0.0069599931009344217,0.01325576717651834,0.65571450168524659,0.035515588448998006,0.023184090554718706,0.97978423972254713,0.99304000689906546,0.036248376947821924,0.023346582608604994,0.35592750422421787,0.1046070973176101,0.075489470617114349,0.029117626700495756,0.35592750422421787,0.5058210029547322,0,completed_late18_improvement,0,0
194,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.10000000000000001,0.0010293289087712765,0.10001932740626208,233.19839718417745,0.020215760277452761,0.0059510129970329114,0.01426474728041985,0.70562507096652438,0.035515588448998006,0.021140612050556999,0.97978423972254713,0.99404898700296696,0.036248376947821924,0.021267173275127435,0.41329308879841231,0.1046070973176101,0.069641745228166213,0.034965352089443888,0.41329308879841231,0.55945907988246835,0,completed_late18_improvement,0,0
195,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.125,0.00086395238758996129,0.1250483185156552,304.11414917304245,0.020215760277452761,0.0049830621618935245,0.015232698115559237,0.75350607182202878,0.035515588448998006,0.01962907393244108,0.97978423972254713,0.99501693783810641,0.036248376947821924,0.019727376676712226,0.45577213829162644,0.1046070973176101,0.064348813926057319,0.040258283391552789,0.45577213829162644,0.60463910505682761,0,completed_late18_improvement,0,0
196,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.14999999999999999,0.00075728638330474496,0.15007730962504831,392.43634196336978,0.020215760277452761,0.0043575129274825326,0.015858247349970229,0.78444971311108214,0.035515588448998006,0.018800479254471692,0.97978423972254713,0.99564248707251735,0.036248376947821924,0.01888276113020312,0.47907292077148467,0.1046070973176101,0.060558632290809072,0.044048465026801029,0.47907292077148467,0.63176131694128346,0,completed_late18_improvement,0,0
197,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.16500000000000001,0.00070882186992093921,0.16505604947816002,437.62822191565715,0.020215760277452761,0.0043337847691164479,0.015881975508336314,0.78562345864626981,0.035515588448998006,0.018197432204690479,0.97978423972254713,0.99566621523088339,0.036248376947821924,0.01827663922539614,0.49579427372142415,0.1046070973176101,0.058527778922450889,0.046079318395159212,0.49579427372142415,0.64070886618384693,0,assignment_airtime+completed_late18_improvement,0,0
198,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.17999999999999999,0.00066147727193310857,0.18003478933127173,481.78208182221925,0.020215760277452761,0.00407273376845909,0.016143026508993671,0.79853670044744585,0.035515588448998006,0.015686018349440157,0.97978423972254713,0.99592726623154082,0.036248376947821924,0.015750164576569942,0.56549324679442425,0.1046070973176101,0.055652571826346517,0.048954525491263584,0.56549324679442425,0.68201497362093511,0,assignment_airtime,0,0
199,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,all_frames,0.20000000000000001,0.00060671346727758646,0.20003865481252417,536.22814221277451,0.020215760277452761,0.0032754529417992582,0.016940307335653503,0.83797527786019166,0.035515588448998006,0.014529298860962263,0.97978423972254713,0.99672454705820068,0.036248376947821924,0.014577045286829751,0.59785660726788348,0.1046070973176101,0.051914655075415837,0.052692442242194264,0.59785660726788348,0.71791594256403757,0,action_fraction+assignment_airtime,0,0
200,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.050000000000000003,0.0015238190535455942,0.05005798221878624,114.62255886494312,0.020215760277452761,0.0089072687904247026,0.011308491487028059,0.55938986868778595,0.035515588448998006,0.02548262303827304,0.97978423972254713,0.9910927312095752,0.036248376947821924,0.025711643558492123,0.29068152222365717,0.1046070973176101,0.080874749814057859,0.023732347503552246,0.29068152222365717,0.42503569545572156,0,completed_late18_improvement,0,0
201,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.074999999999999997,0.0012343077687546611,0.07508697332817936,179.28583062260333,0.020215760277452761,0.0071637178747936004,0.013052042402659161,0.64563697944204912,0.035515588448998006,0.023180444111425877,0.97978423972254713,0.99283628212520625,0.036248376947821924,0.0233477004504783,0.35589666582626933,0.1046070973176101,0.075522631160469533,0.029084466157140564,0.35589666582626933,0.50076682263415928,0,completed_late18_improvement,0,0
202,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.10000000000000001,0.0010250271297991276,0.10001932740626208,230.38313505169927,0.020215760277452761,0.0061454419018554009,0.014070318375597361,0.69600738149286445,0.035515588448998006,0.021439807516247047,0.97978423972254713,0.99385455809814449,0.036248376947821924,0.021572379320043161,0.40487323470797792,0.1046070973176101,0.069893064969890964,0.034714032347719137,0.40487323470797792,0.55044030810042122,0,completed_late18_improvement,0,0
203,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.125,0.00086142582586035132,0.1250483185156552,303.89438926663303,0.020215760277452761,0.0051838353741438161,0.015031924903308945,0.74357455257690697,0.035515588448998006,0.019895638774610369,0.97978423972254713,0.99481616462585609,0.036248376947821924,0.019999311915174789,0.44827014064759391,0.1046070973176101,0.064882041514405936,0.039725055803204165,0.44827014064759391,0.59592234661225041,0,completed_late18_improvement,0,0
204,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.14999999999999999,0.00075500941602513194,0.15007730962504831,384.16849907989848,0.020215760277452761,0.0045928034481430829,0.015622956829309679,0.7728107483909189,0.035515588448998006,0.018212575475626016,0.97978423972254713,0.99540719655185683,0.036248376947821924,0.018296608200860251,0.49524338076715874,0.1046070973176101,0.060595780194722858,0.044011317122887243,0.49524338076715874,0.63402706457903879,0,completed_late18_improvement,0,0
205,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.16500000000000001,0.00070420751580968499,0.16505604947816002,427.15518140881409,0.020215760277452761,0.0045631199955658876,0.015652640281886874,0.77427908063120088,0.035515588448998006,0.016595787101208397,0.97978423972254713,0.99543688000443398,0.036248376947821924,0.01667186281176811,0.54006595010401204,0.1046070973176101,0.057694003278283466,0.046913094039326635,0.54006595010401204,0.65717251536760646,0,assignment_airtime,0,0
206,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.17999999999999999,0.00065867084776982665,0.18003478933127173,472.35626635814384,0.020215760277452761,0.004309845342842844,0.015905914934609917,0.78680765483503767,0.035515588448998006,0.014183752393237839,0.97978423972254713,0.99569015465715704,0.036248376947821924,0.014245146772714335,0.60701283830667363,0.1046070973176101,0.054946234348482469,0.049660862969127632,0.60701283830667363,0.69691024657085565,0,assignment_airtime,0,0
207,primary_compact_physics,balanced_normalized_value,balanced_normalized_value_per_cost,1,p_frames_only,0.20000000000000001,0.00060013041365891695,0.20003865481252417,524.25332837425105,0.020215760277452761,0.0038068463867247,0.016408913890728061,0.8116891803979992,0.035515588448998006,0.01313229130099014,0.97978423972254713,0.99619315361327521,0.036248376947821924,0.013182474958152673,0.63632923545436759,0.1046070973176101,0.051608019937848998,0.052999077379761103,0.63632923545436759,0.7240092079261834,0,action_fraction+assignment_airtime,0,0
208,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.050000000000000003,3.7242369651794434,0.05005798221878624,151.90988180586888,0.020215760277452761,0.008188861970300854,0.012026898307151907,0.59492683639337895,0.035515588448998006,0.026784238780699188,0.97978423972254713,0.991811138029699,0.036248376947821924,0.027005382127395665,0.25499058437102379,0.1046070973176101,0.080449948799948393,0.024157148517661705,0.25499058437102379,0.42495871038220134,0,completed_late18_improvement,0,0
209,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.074999999999999997,2.9269797801971436,0.07508697332817936,224.64922957697837,0.020215760277452761,0.006319307125392238,0.013896453152060523,0.68740690240374736,0.035515588448998006,0.024033768222937318,0.97978423972254713,0.9936806928746077,0.036248376947821924,0.024186610845190422,0.3327532738912401,0.1046070973176101,0.075362253062405765,0.029244844255204339,0.3327532738912401,0.51008008814749373,0,completed_late18_improvement,0,0
210,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.10000000000000001,2.4900546073913574,0.10001932740626208,286.2637438527006,0.020215760277452761,0.0054043067783958836,0.014811453499056878,0.73266863554849992,0.035515588448998006,0.021730602933780201,0.97978423972254713,0.99459569322160402,0.036248376947821924,0.021848679902677245,0.39725080838439919,0.1046070973176101,0.07032779182577989,0.034279305491830211,0.39725080838439919,0.5649597219664495,0,completed_late18_improvement,0,0
211,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.125,2.0787057876586914,0.1250483185156552,361.9224939449914,0.020215760277452761,0.0045232128435702297,0.015692547433882532,0.77625314202923634,0.035515588448998006,0.02026577508892162,0.97978423972254713,0.99547678715642962,0.036248376947821924,0.020357858013757026,0.43837877091541666,0.1046070973176101,0.065848648012541644,0.03875844930506845,0.43837877091541666,0.6073159564723265,0,completed_late18_improvement,0,0
212,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.14999999999999999,1.8081138134002686,0.15007730962504831,455.47183383794743,0.020215760277452761,0.0039582040804607525,0.016257556196992009,0.80420206679659456,0.035515588448998006,0.018315950439258714,0.97978423972254713,0.99604179591953912,0.036248376947821924,0.018388736812343855,0.49270178803278009,0.1046070973176101,0.0602060474737455,0.044401049843864601,0.49270178803278009,0.64845192741468738,0,assignment_airtime+completed_late18_improvement,0,0
213,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.16500000000000001,1.6925983428955078,0.16505604947816002,493.16682652153099,0.020215760277452761,0.0035895923730763016,0.01662616790437646,0.8224359448365699,0.035515588448998006,0.017453667630458004,0.97978423972254713,0.99641040762692357,0.036248376947821924,0.017516544886384822,0.51676333228383764,0.1046070973176101,0.057490433925079798,0.047116663392530303,0.51676333228383764,0.66959963856020377,0,assignment_airtime,0,0
214,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.17999999999999999,1.5806412696838379,0.18003478933127173,539.36830214648273,0.020215760277452761,0.0034834062348997122,0.016732354042553049,0.82768858617774277,0.035515588448998006,0.01587026116117821,0.97978423972254713,0.99651659376510016,0.036248376947821924,0.015925736972644093,0.56064965348466367,0.1046070973176101,0.054856963018436768,0.049750134299173333,0.56064965348466367,0.69416911983120322,0,assignment_airtime,0,0
215,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,all_frames,0.20000000000000001,1.4527734518051147,0.20003865481252417,603.79433432308952,0.020215760277452761,0.0033673255994885708,0.016848434677964191,0.83343067224415746,0.035515588448998006,0.013256725583967965,0.97978423972254713,0.99663267440051129,0.036248376947821924,0.013301516119709875,0.63304519430326855,0.1046070973176101,0.052876217340117944,0.051730879977492157,0.63304519430326855,0.73323793327371301,0,action_fraction+assignment_airtime,0,0
216,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.050000000000000003,3.4271860122680664,0.05005798221878624,116.93317275811826,0.020215760277452761,0.0086774542195782647,0.011538306057874497,0.57075795812356922,0.035515588448998006,0.02541680938343021,0.97978423972254713,0.99132254578042167,0.036248376947821924,0.025639293176188935,0.29267748420582629,0.1046070973176101,0.080486893278212804,0.024120204039397297,0.29267748420582629,0.43171772116469775,0,completed_late18_improvement,0,0
217,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.074999999999999997,2.7946946620941162,0.07508697332817936,181.41061679599483,0.020215760277452761,0.00687759874200327,0.013338161535449491,0.65979025039814798,0.035515588448998006,0.022999215667160795,0.97978423972254713,0.99312240125799667,0.036248376947821924,0.023158490472098395,0.36111648514817346,0.1046070973176101,0.074868964130398674,0.029738133187211423,0.36111648514817346,0.51045336777316075,0,completed_late18_improvement,0,0
218,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.10000000000000001,2.3257708549499512,0.10001932740626208,233.3915897643802,0.020215760277452761,0.0060927995759884387,0.014122960701464323,0.69861140553868162,0.035515588448998006,0.021171617041743546,0.97978423972254713,0.99390720042401148,0.036248376947821924,0.021301402216133969,0.41234879987050238,0.1046070973176101,0.069513222032560079,0.035093875285050015,0.41234879987050238,0.55548010270459203,0,completed_late18_improvement,0,0
219,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.125,1.9574373960494995,0.1250483185156552,305.02999113660161,0.020215760277452761,0.00514936819153816,0.015066392085914601,0.74527951851103991,0.035515588448998006,0.019862439808883681,0.97978423972254713,0.99485063180846167,0.036248376947821924,0.019965248223019465,0.44920987078239022,0.1046070973176101,0.064925225299932512,0.039681872017677589,0.44920987078239022,0.59724469464671504,0,completed_late18_improvement,0,0
220,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.14999999999999999,1.7172931432723999,0.15007730962504831,387.06646607236564,0.020215760277452761,0.0044469943415962714,0.01576876593585649,0.7800233936016675,0.035515588448998006,0.018149929366293581,0.97978423972254713,0.99555300565840366,0.036248376947821924,0.018231002531392312,0.49705327337455402,0.1046070973176101,0.060166065649964136,0.044441031667645965,0.49705327337455402,0.63853833348811073,0,completed_late18_improvement,0,0
221,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.16500000000000001,1.5942760705947876,0.16505604947816002,428.46539238407843,0.020215760277452761,0.0044556100831143024,0.015760150194338459,0.77959720426227175,0.035515588448998006,0.016679736620520181,0.97978423972254713,0.99554438991688554,0.036248376947821924,0.016754387639021012,0.53778930121096791,0.1046070973176101,0.057586008690222991,0.04702108862738711,0.53778930121096791,0.65869325273661983,0,assignment_airtime,0,0
222,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.17999999999999999,1.4892014265060425,0.18003478933127173,470.70798438485548,0.020215760277452761,0.0042324523624048434,0.015983307915047918,0.79063600357759367,0.035515588448998006,0.014309500647873421,0.97978423972254713,0.99576754763759501,0.036248376947821924,0.014370322352663473,0.60355956424341506,0.1046070973176101,0.055030787652737778,0.049576309664872323,0.60355956424341506,0.69709778391050436,0,assignment_airtime,0,0
223,primary_compact_physics,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.20000000000000001,1.3601096868515015,0.20003865481252417,525.20886358357109,0.020215760277452761,0.003821561207050149,0.016394199070402612,0.81096129185344323,0.035515588448998006,0.013381314603198018,0.97978423972254713,0.99617843879294976,0.036248376947821924,0.013432648290814142,0.62942759312644814,0.1046070973176101,0.051780098206145549,0.052826999111464552,0.62942759312644814,0.72019444248994569,0,action_fraction+assignment_airtime,0,0
224,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.050000000000000003,0.00015117919247131795,0.05005798221878624,108.24246299467731,0.020215760277452761,0.009473706183749056,0.010742054093703705,0.53137027478925136,0.035515588448998006,0.025063486796037881,0.97978423972254713,0.99052629381625079,0.036248376947821924,0.025303201896311623,0.3019493829272808,0.1046070973176101,0.079909623002518707,0.024697474315091398,0.3019493829272808,0.41665982885826608,0,completed_late18_improvement,0,0
225,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.074999999999999997,0.00013108811981510371,0.07508697332817936,178.2919444444785,0.020215760277452761,0.0077934834671718189,0.012422276810280942,0.61448477028765902,0.035515588448998006,0.022819711698075437,0.97978423972254713,0.9922065165328281,0.036248376947821924,0.022998953663211932,0.36551769762497233,0.1046070973176101,0.073369060121838095,0.031238037195772009,0.36551769762497233,0.49000123395631567,0,completed_late18_improvement,0,0
226,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.10000000000000001,0.00011482358968351036,0.10001932740626208,254.22250936793634,0.020215760277452761,0.0061118065570079528,0.014103953720444809,0.6976711994440975,0.035515588448998006,0.020872042502960576,0.97978423972254713,0.99388819344299195,0.036248376947821924,0.021000392841629793,0.42065287855897626,0.1046070973176101,0.06861791927124021,0.035989178046369891,0.42065287855897626,0.55916203900153683,0,completed_late18_improvement,0,0
227,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.125,0.00010792471584863961,0.1250483185156552,321.74814182002189,0.020215760277452761,0.0053968596137632802,0.014818900663689481,0.73303701964736112,0.035515588448998006,0.019108491783350542,0.97978423972254713,0.99460314038623665,0.036248376947821924,0.019212177206609359,0.46998517383924493,0.1046070973176101,0.064095147478867409,0.040511949838742692,0.46998517383924493,0.60151109674330305,0,completed_late18_improvement,0,0
228,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.14999999999999999,9.8355179943609983e-05,0.15007730962504831,371.76429718019079,0.020215760277452761,0.0047300013570692311,0.01548575892038353,0.76602406774952003,0.035515588448998006,0.01658117810717713,0.97978423972254713,0.99526999864293064,0.036248376947821924,0.016659979834402604,0.54039377105397102,0.1046070973176101,0.058664040343963282,0.045943056973646819,0.54039377105397102,0.65320891940174552,1,,0,0
229,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.16500000000000001,9.1992835223209113e-05,0.16505604947816002,408.08288592453829,0.020215760277452761,0.0039808036774510204,0.016234956600001741,0.80308414708048703,0.035515588448998006,0.014741428660930037,0.97978423972254713,0.99601919632254887,0.036248376947821924,0.014800345932445466,0.59169631363771213,0.1046070973176101,0.054956779809030236,0.049650317508579865,0.59169631363771213,0.69739023035909953,0,assignment_airtime,0,0
230,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.17999999999999999,8.7212916696444154e-05,0.18003478933127173,444.70935844811282,0.020215760277452761,0.003759700493221968,0.016456059784230793,0.81402131596231508,0.035515588448998006,0.01386366145496885,0.97978423972254713,0.99624029950677795,0.036248376947821924,0.013915981377015685,0.61609366959940914,0.1046070973176101,0.052180650283848357,0.052426447033761744,0.61609366959940914,0.71505749278086217,0,assignment_airtime,0,0
231,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.20000000000000001,8.0917467130348086e-05,0.20003865481252417,487.51235088805817,0.020215760277452761,0.0035592973703306753,0.016656462907122086,0.82393452823535573,0.035515588448998006,0.01283832900710926,0.97978423972254713,0.99644070262966922,0.036248376947821924,0.012884187662374799,0.6445582189536081,0.1046070973176101,0.049303200493132783,0.055303896824477318,0.6445582189536081,0.73424637359448197,0,action_fraction+assignment_airtime,0,0
232,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.050000000000000003,0.00015117919247131795,0.05005798221878624,108.24246299467731,0.020215760277452761,0.009473706183749056,0.010742054093703705,0.53137027478925136,0.035515588448998006,0.025063486796037881,0.97978423972254713,0.99052629381625079,0.036248376947821924,0.025303201896311623,0.3019493829272808,0.1046070973176101,0.079909623002518707,0.024697474315091398,0.3019493829272808,0.41665982885826608,0,completed_late18_improvement,0,0
233,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.074999999999999997,0.00013108811981510371,0.07508697332817936,178.2919444444785,0.020215760277452761,0.0077934834671718189,0.012422276810280942,0.61448477028765902,0.035515588448998006,0.022819711698075437,0.97978423972254713,0.9922065165328281,0.036248376947821924,0.022998953663211932,0.36551769762497233,0.1046070973176101,0.073369060121838095,0.031238037195772009,0.36551769762497233,0.49000123395631567,0,completed_late18_improvement,0,0
234,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.10000000000000001,0.00011482358968351036,0.10001932740626208,254.22250936793634,0.020215760277452761,0.0061118065570079528,0.014103953720444809,0.6976711994440975,0.035515588448998006,0.020872042502960576,0.97978423972254713,0.99388819344299195,0.036248376947821924,0.021000392841629793,0.42065287855897626,0.1046070973176101,0.06861791927124021,0.035989178046369891,0.42065287855897626,0.55916203900153683,0,completed_late18_improvement,0,0
235,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.125,0.00010792471584863961,0.1250483185156552,321.74814182002189,0.020215760277452761,0.0053968596137632802,0.014818900663689481,0.73303701964736112,0.035515588448998006,0.019108491783350542,0.97978423972254713,0.99460314038623665,0.036248376947821924,0.019212177206609359,0.46998517383924493,0.1046070973176101,0.064095147478867409,0.040511949838742692,0.46998517383924493,0.60151109674330305,0,completed_late18_improvement,0,0
236,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.14999999999999999,9.8355179943609983e-05,0.15007730962504831,371.76429718019079,0.020215760277452761,0.0047300013570692311,0.01548575892038353,0.76602406774952003,0.035515588448998006,0.01658117810717713,0.97978423972254713,0.99526999864293064,0.036248376947821924,0.016659979834402604,0.54039377105397102,0.1046070973176101,0.058664040343963282,0.045943056973646819,0.54039377105397102,0.65320891940174552,1,,0,0
237,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.16500000000000001,9.1951078502461314e-05,0.16505604947816002,407.50237293610121,0.020215760277452761,0.0040827447309108068,0.016133015546541955,0.79804149461227969,0.035515588448998006,0.014740220320233519,0.97978423972254713,0.99591725526908914,0.036248376947821924,0.014800647586180063,0.59168799178277698,0.1046070973176101,0.055027273376035302,0.049579823941574799,0.59168799178277698,0.69486474319752833,0,assignment_airtime,0,0
238,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.17999999999999999,8.7154687207657844e-05,0.18003478933127173,443.60844315481211,0.020215760277452761,0.0038585056784617051,0.016357254598991056,0.8091337834686726,0.035515588448998006,0.013966607936006559,0.97978423972254713,0.9961414943215382,0.036248376947821924,0.014020706913247373,0.61320455993299738,0.1046070973176101,0.052322438284827806,0.052284659032782295,0.61320455993299738,0.71116917170083505,0,assignment_airtime,0,0
239,primary_compact_physics,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.20000000000000001,8.0833131505642086e-05,0.20003865481252417,485.88503790184512,0.020215760277452761,0.003655459274982252,0.016560301002470509,0.81917774920098874,0.035515588448998006,0.013040071917752149,0.97978423972254713,0.99634454072501766,0.036248376947821924,0.013087914255306884,0.63893792336836464,0.1046070973176101,0.049525781788030888,0.055081315529579213,0.63893792336836464,0.72905783628467669,0,action_fraction+assignment_airtime,0,0
240,primary_compact_physics,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.050000000000000003,0.34896606206893921,0.05005798221878624,126.39697328509216,0.020215760277452761,0.0093318411928211085,0.010883919084631653,0.53838781897165711,0.035515588448998006,0.026119332535390238,0.97978423972254713,0.99066815880717873,0.036248376947821924,0.026365369981043312,0.27264688239710155,0.1046070973176101,0.079039402068210557,0.025567695249399544,0.27264688239710155,0.40551735068437933,0,completed_late18_improvement,0,0
241,primary_compact_physics,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.074999999999999997,0.30672934651374817,0.07508697332817936,220.18178094407008,0.020215760277452761,0.0072744825278729074,0.012941277749579854,0.64015785565154559,0.035515588448998006,0.023741134394206907,0.97978423972254713,0.99272551747212701,0.036248376947821924,0.023915104403341273,0.34024344213353053,0.1046070973176101,0.074441196098368717,0.030165901219241387,0.34024344213353053,0.49020064889253806,0,completed_late18_improvement,0,0
242,primary_compact_physics,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.10000000000000001,0.26437342166900635,0.10011596443757248,293.79742344128852,0.020215760277452761,0.0056890248008307741,0.014526735476621987,0.71858467241640611,0.035515588448998006,0.021870243192718901,0.97978423972254713,0.99431097519916911,0.036248376947821924,0.021995375429038285,0.39320385404566555,0.1046070973176101,0.069071105333542493,0.035535991984067608,0.39320385404566555,0.55589426323103586,0,completed_late18_improvement,0,0
243,primary_compact_physics,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.125,0.24784494936466217,0.1250483185156552,361.25197465367438,0.020215760277452761,0.0049982585662632743,0.015217501711189487,0.75275436106956706,0.035515588448998006,0.019986600723225768,0.97978423972254713,0.99500174143373665,0.036248376947821924,0.020087000746778893,0.44585103008354499,0.1046070973176101,0.064717940268935875,0.039889157048674226,0.44585103008354499,0.59930269557655602,0,completed_late18_improvement,0,0
244,primary_compact_physics,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.14999999999999999,0.23126581311225891,0.15007730962504831,430.44020384233022,0.020215760277452761,0.0044136841680239083,0.015802076109428853,0.78167112651476078,0.035515588448998006,0.017395484970649112,0.97978423972254713,0.99558631583197599,0.036248376947821924,0.017472603524198025,0.51797556206863737,0.1046070973176101,0.060213242151361229,0.044393855166248872,0.51797556206863737,0.64982334429169908,0,assignment_airtime,0,0
