mode,family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,generated_frame_count,completed_frame_count,incomplete_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,all_generated_censored_mean_us,sender_airtime_us,background_throughput_mbps
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21094,1,score_aware_t2_v2,d1c2e9eff770d6168df9,1800,1799,1,1,0.0005555555555555556,2317.2205555555556,3371581.0,26.94784
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21094,1,distributional_shadow_t2,a5ff21996bb7d6e3de16,1800,1800,0,0,0.0,2223.8566666666666,3820003.0,26.94784
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21095,1,str_mlo_nmaxinflights_1,bbe63fa2e922bbb843e8,1800,1775,25,25,0.013888888888888888,4484.849444444444,4482066.0,26.77056
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21095,1,score_aware_t2_v2,1d504add57fd9be14522,1800,1767,33,33,0.018333333333333333,5347.325555555555,5965704.0,26.77056
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21095,1,distributional_shadow_t2,4c3a3f862c45421c49f0,1800,1755,45,45,0.025,5855.777777777777,5881867.0,26.77056
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21096,1,str_mlo_nmaxinflights_1,4839e524feec5c40f41e,1800,1795,5,5,0.002777777777777778,2851.556666666667,3680681.0,27.20448
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21096,1,score_aware_t2_v2,8f5cb48e0a98bd7f6aa7,1800,1794,6,6,0.0033333333333333335,3295.737222222222,4525836.0,27.20448
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21096,1,distributional_shadow_t2,95d0d1c3edd30ce64c18,1800,1794,6,6,0.0033333333333333335,3310.992777777778,4500394.0,27.20448
fixed,video_workload,video-workload-qualification-p16,16,21097,1,str_mlo_nmaxinflights_1,efb9a04cbe4ff21e3b53,3600,3526,74,74,0.020555555555555556,3060.3775,6295758.0,25.71696
fixed,video_workload,video-workload-qualification-p16,16,21097,1,score_aware_t2_v2,60b85f13b990a74c85cd,3600,3487,113,113,0.03138888888888889,3451.336388888889,7452395.0,25.712
fixed,video_workload,video-workload-qualification-p16,16,21097,1,distributional_shadow_t2,3085de624dbd3a0cf652,3600,3465,135,135,0.0375,3531.4525,7430938.0,25.71168
fixed,video_workload,video-workload-qualification-p16,16,21098,1,str_mlo_nmaxinflights_1,8a0c9622eb72098399cb,3600,3481,119,119,0.03305555555555555,3542.1505555555555,6664478.0,26.43808
fixed,video_workload,video-workload-qualification-p16,16,21098,1,score_aware_t2_v2,c31f5c16be41b463bb23,3600,3416,184,184,0.051111111111111114,3982.597222222222,7762989.0,26.43744
fixed,video_workload,video-workload-qualification-p16,16,21098,1,distributional_shadow_t2,415e22b5f3feed9ec6b0,3600,3446,154,154,0.042777777777777776,3836.222777777778,7844938.0,26.43856
fixed,video_workload,video-workload-qualification-p16,16,21099,1,str_mlo_nmaxinflights_1,0d6980875f8b68d1ab2f,3600,3598,2,2,0.0005555555555555556,1332.5702777777778,4260897.0,26.40464
fixed,video_workload,video-workload-qualification-p16,16,21099,1,score_aware_t2_v2,ef23ca69600918b92533,3600,3600,0,0,0.0,1386.338888888889,4343803.0,26.40416
fixed,video_workload,video-workload-qualification-p16,16,21099,1,distributional_shadow_t2,3c5b28d66076fcb5e164,3600,3600,0,0,0.0,1361.5097222222223,4470446.0,26.40416
fixed,video_workload,video-workload-qualification-p16,16,21100,1,str_mlo_nmaxinflights_1,78706dafe69b5250af17,3600,3532,68,68,0.01888888888888889,2854.339722222222,6046872.0,26.38944
fixed,video_workload,video-workload-qualification-p16,16,21100,1,score_aware_t2_v2,946f764bbea2c105f165,3600,3497,103,103,0.02861111111111111,3410.616388888889,7446058.0,26.3856
fixed,video_workload,video-workload-qualification-p16,16,21100,1,distributional_shadow_t2,8cd38246a52ada731431,3600,3478,122,122,0.03388888888888889,3502.0827777777777,7414359.0,26.3864
fixed,video_workload,video-workload-qualification-p17,17,21101,1,str_mlo_nmaxinflights_1,781e153e638f4b576ba8,3600,3551,49,49,0.01361111111111111,3173.597222222222,8048148.0,27.15184
fixed,video_workload,video-workload-qualification-p17,17,21101,1,score_aware_t2_v2,0c183c114b5e9d8308dc,3600,3582,18,18,0.005,2767.3030555555556,8232064.0,27.14928
fixed,video_workload,video-workload-qualification-p17,17,21101,1,distributional_shadow_t2,4ec3b164dc0560447eef,3600,3588,12,12,0.0033333333333333335,2736.903333333333,8304776.0,27.14832
fixed,video_workload,video-workload-qualification-p17,17,21102,1,str_mlo_nmaxinflights_1,3bbdf1ae928cf3811f78,3600,3434,166,166,0.04611111111111111,4345.0025,9735274.0,26.89984
fixed,video_workload,video-workload-qualification-p17,17,21102,1,score_aware_t2_v2,0b3dc2b9b29bbc2a98a5,3600,3265,335,335,0.09305555555555556,5759.237222222222,12276714.0,26.892
fixed,video_workload,video-workload-qualification-p17,17,21102,1,distributional_shadow_t2,d8de8dc039475e202923,3600,3280,320,320,0.08888888888888889,5810.396111111111,12177778.0,26.892
fixed,video_workload,video-workload-qualification-p17,17,21103,1,str_mlo_nmaxinflights_1,37816e9f94359799f28f,3600,3590,10,10,0.002777777777777778,2296.569722222222,7077336.0,26.924
fixed,video_workload,video-workload-qualification-p17,17,21103,1,score_aware_t2_v2,93cbe2277b240ab058f5,3600,3589,11,11,0.0030555555555555557,2406.0286111111113,7663974.0,26.92208
fixed,video_workload,video-workload-qualification-p17,17,21103,1,distributional_shadow_t2,2e7388bd456702c37253,3600,3589,11,11,0.0030555555555555557,2403.536111111111,7580995.0,26.92208
fixed,video_workload,video-workload-qualification-p17,17,21104,1,str_mlo_nmaxinflights_1,b5cd049f178986555a45,3600,3408,192,192,0.05333333333333334,4960.9991666666665,10120993.0,25.99472
fixed,video_workload,video-workload-qualification-p17,17,21104,1,score_aware_t2_v2,deb9279bf0dad50deabd,3600,3302,298,298,0.08277777777777778,5437.558055555555,11248812.0,25.99136
fixed,video_workload,video-workload-qualification-p17,17,21104,1,distributional_shadow_t2,339ba85d0562827868ab,3600,3324,276,276,0.07666666666666666,5343.059444444444,11409881.0,25.99136
fixed,video_workload,video-workload-qualification-p18,18,21105,1,str_mlo_nmaxinflights_1,95fc5e42b73bcc3f3344,1440,1418,22,22,0.015277777777777777,4542.248611111111,3730509.0,25.91616
fixed,video_workload,video-workload-qualification-p18,18,21105,1,score_aware_t2_v2,ab4ccaf21f0f834f97e6,1440,1438,2,2,0.001388888888888889,2599.536111111111,3423064.0,25.92096
fixed,video_workload,video-workload-qualification-p18,18,21105,1,distributional_shadow_t2,68dcd2758b28a18b1622,1440,1438,2,2,0.001388888888888889,2600.05,3865414.0,25.92096
fixed,video_workload,video-workload-qualification-p18,18,21106,1,str_mlo_nmaxinflights_1,19b3bb65b5a2068a18bf,1440,1420,20,20,0.013888888888888888,5715.038888888889,4253464.0,27.52048
fixed,video_workload,video-workload-qualification-p18,18,21106,1,score_aware_t2_v2,9ea3953e0c2592701471,1440,1419,21,21,0.014583333333333334,6242.445833333333,5142269.0,27.51904
fixed,video_workload,video-workload-qualification-p18,18,21106,1,distributional_shadow_t2,2a1ec77d151e3f34848a,1440,1425,15,15,0.010416666666666666,5900.101388888889,5205182.0,27.5192
fixed,video_workload,video-workload-qualification-p18,18,21107,1,str_mlo_nmaxinflights_1,a8e5cebe2ad89b8a418f,1440,1435,5,5,0.003472222222222222,4906.279861111111,4163346.0,26.88192
fixed,video_workload,video-workload-qualification-p18,18,21107,1,score_aware_t2_v2,85ca9fe942fb08d52d68,1440,1435,5,5,0.003472222222222222,4859.518055555555,4789406.0,26.88
fixed,video_workload,video-workload-qualification-p18,18,21107,1,distributional_shadow_t2,fe063a09ca25508d9c3d,1440,1436,4,4,0.002777777777777778,4671.94375,4849203.0,26.88
fixed,video_workload,video-workload-qualification-p18,18,21108,1,str_mlo_nmaxinflights_1,1c6940821a79c0e33eb8,1440,1433,7,7,0.004861111111111111,3849.483333333333,3555296.0,27.11712
fixed,video_workload,video-workload-qualification-p18,18,21108,1,score_aware_t2_v2,9f9779fccec02bd60473,1440,1440,0,0,0.0,2486.9020833333334,3421383.0,27.11904
fixed,video_workload,video-workload-qualification-p18,18,21108,1,distributional_shadow_t2,21612466ddbc3f3fae4d,1440,1440,0,0,0.0,2484.592361111111,3730881.0,27.11904
fixed,video_workload,video-workload-qualification-p19,19,21109,1,str_mlo_nmaxinflights_1,cc8247f9b2d25e73528e,1800,1777,23,23,0.012777777777777779,4235.4783333333335,4213177.0,26.1664
fixed,video_workload,video-workload-qualification-p19,19,21109,1,score_aware_t2_v2,d4d934eaa990c3e96482,1800,1784,16,16,0.008888888888888889,4693.033888888889,5266440.0,26.1608
fixed,video_workload,video-workload-qualification-p19,19,21109,1,distributional_shadow_t2,b7a72fd6cca189bdcbc3,1800,1781,19,19,0.010555555555555556,4648.59,5361398.0,26.16192
fixed,video_workload,video-workload-qualification-p19,19,21110,1,str_mlo_nmaxinflights_1,27d0fdf1805ea5bbdd96,1800,1798,2,2,0.0011111111111111111,2371.8555555555554,3130855.0,26.46544
fixed,video_workload,video-workload-qualification-p19,19,21110,1,score_aware_t2_v2,40048fdbcac537e4b8d5,1800,1800,0,0,0.0,1976.4027777777778,2958738.0,26.46528
fixed,video_workload,video-workload-qualification-p19,19,21110,1,distributional_shadow_t2,25b93357b786d4500b01,1800,1800,0,0,0.0,1913.3111111111111,3310242.0,26.46528
fixed,video_workload,video-workload-qualification-p19,19,21111,1,str_mlo_nmaxinflights_1,a53214a0b95b9347c167,1800,1776,24,24,0.013333333333333334,4671.0922222222225,4458368.0,26.32288
fixed,video_workload,video-workload-qualification-p19,19,21111,1,score_aware_t2_v2,fabd7e4cc184679243f3,1800,1786,14,14,0.0077777777777777776,4721.666666666667,5284298.0,26.32288
fixed,video_workload,video-workload-qualification-p19,19,21111,1,distributional_shadow_t2,4168a86ee9cce73a21c3,1800,1791,9,9,0.005,4448.658333333334,5470120.0,26.32288
fixed,video_workload,video-workload-qualification-p19,19,21112,1,str_mlo_nmaxinflights_1,459b877103832821252f,1800,1787,13,13,0.007222222222222222,3518.83,3766393.0,26.42464
fixed,video_workload,video-workload-qualification-p19,19,21112,1,score_aware_t2_v2,22d6bcf73e0e168026ee,1800,1798,2,2,0.0011111111111111111,2413.192777777778,3343586.0,26.42544
fixed,video_workload,video-workload-qualification-p19,19,21112,1,distributional_shadow_t2,8507c1dd4f49f9ab771e,1800,1798,2,2,0.0011111111111111111,2369.4016666666666,3815841.0,26.42576
fixed,video_workload,video-workload-qualification-p20,20,21113,1,str_mlo_nmaxinflights_1,6ef4b1f33103135b06b8,2700,2659,41,41,0.015185185185185185,2968.5333333333333,4356828.0,27.10624
fixed,video_workload,video-workload-qualification-p20,20,21113,1,score_aware_t2_v2,cb13414866f2d660d95a,2700,2659,41,41,0.015185185185185185,3389.57,5614494.0,27.10736
fixed,video_workload,video-workload-qualification-p20,20,21113,1,distributional_shadow_t2,2d23002e750eed44115e,2700,2632,68,68,0.025185185185185185,3627.202222222222,5602393.0,27.10736
fixed,video_workload,video-workload-qualification-p20,20,21114,1,str_mlo_nmaxinflights_1,e89d1e7a5798c1bb38c1,2700,2696,4,4,0.0014814814814814814,1610.2407407407406,3211809.0,26.10704
fixed,video_workload,video-workload-qualification-p20,20,21114,1,score_aware_t2_v2,98f0eee75681faa776ec,2700,2699,1,1,0.00037037037037037035,1333.6751851851852,3027281.0,26.1048
fixed,video_workload,video-workload-qualification-p20,20,21114,1,distributional_shadow_t2,c5ea70ace2af4fd7fc31,2700,2700,0,0,0.0,1298.42,3202838.0,26.1048
fixed,video_workload,video-workload-qualification-p20,20,21115,1,str_mlo_nmaxinflights_1,1ed29e612255c4129b0b,2700,2662,38,38,0.014074074074074074,3015.1685185185183,4358800.0,26.30848
fixed,video_workload,video-workload-qualification-p20,20,21115,1,score_aware_t2_v2,e8b53787d325f473c0f5,2700,2691,9,9,0.0033333333333333335,2607.8996296296295,4802044.0,26.30592
fixed,video_workload,video-workload-qualification-p20,20,21115,1,distributional_shadow_t2,4370eb76d40af1df5ed0,2700,2693,7,7,0.0025925925925925925,2541.282222222222,5039504.0,26.30848
fixed,video_workload,video-workload-qualification-p20,20,21116,1,str_mlo_nmaxinflights_1,ede98ee61b77989af073,2700,2699,1,1,0.00037037037037037035,1736.6485185185186,3445644.0,26.31536
fixed,video_workload,video-workload-qualification-p20,20,21116,1,score_aware_t2_v2,fac32b0393049d5701ab,2700,2698,2,2,0.0007407407407407407,1909.7866666666666,3927237.0,26.3144
fixed,video_workload,video-workload-qualification-p20,20,21116,1,distributional_shadow_t2,dc2fea429797d34b6cbc,2700,2697,3,3,0.0011111111111111111,1849.451111111111,4046126.0,26.31376
fixed,video_workload,video-workload-qualification-p21,21,21117,1,str_mlo_nmaxinflights_1,968a67e0b2c16bfe83d0,1800,1784,16,16,0.008888888888888889,3243.335,3382898.0,26.27136
fixed,video_workload,video-workload-qualification-p21,21,21117,1,score_aware_t2_v2,64c0445840e894f1f482,1800,1792,8,8,0.0044444444444444444,3495.8605555555555,4337290.0,26.27248
fixed,video_workload,video-workload-qualification-p21,21,21117,1,distributional_shadow_t2,02cc040f45311b5b8e64,1800,1792,8,8,0.0044444444444444444,3453.9616666666666,4370884.0,26.27248
fixed,video_workload,video-workload-qualification-p21,21,21118,1,str_mlo_nmaxinflights_1,6d678099338354a0c559,1800,1791,9,9,0.005,3796.9794444444447,3682023.0,26.42272
fixed,video_workload,video-workload-qualification-p21,21,21118,1,score_aware_t2_v2,5c5de6a5f56621fe6a5d,1800,1792,8,8,0.0044444444444444444,3867.6016666666665,4425319.0,26.42448
fixed,video_workload,video-workload-qualification-p21,21,21118,1,distributional_shadow_t2,96df3af072aeca95e70d,1800,1792,8,8,0.0044444444444444444,3784.9205555555554,4515165.0,26.42352
fixed,video_workload,video-workload-qualification-p21,21,21119,1,str_mlo_nmaxinflights_1,fb61ae90a14bff6903dd,1800,1799,1,1,0.0005555555555555556,2461.068888888889,2835391.0,27.14608
fixed,video_workload,video-workload-qualification-p21,21,21119,1,score_aware_t2_v2,165c390e28b9b31237fe,1800,1800,0,0,0.0,1753.2155555555555,2510818.0,27.13904
fixed,video_workload,video-workload-qualification-p21,21,21119,1,distributional_shadow_t2,7385c736ead8bfe39f04,1800,1800,0,0,0.0,1688.8716666666667,2878106.0,27.13888
fixed,video_workload,video-workload-qualification-p21,21,21120,1,str_mlo_nmaxinflights_1,bcee7e981479b7ce948b,1800,1791,9,9,0.005,3256.116111111111,3418790.0,26.61904
fixed,video_workload,video-workload-qualification-p21,21,21120,1,score_aware_t2_v2,913c660ff8451aa829b2,1800,1787,13,13,0.007222222222222222,3686.596666666667,4500826.0,26.62
fixed,video_workload,video-workload-qualification-p21,21,21120,1,distributional_shadow_t2,0ad730a96e4f074a626f,1800,1789,11,11,0.006111111111111111,3715.3161111111112,4465890.0,26.62064
fixed,video_workload,video-workload-qualification-p22,22,21121,1,str_mlo_nmaxinflights_1,1f4459a955ebdb57adf8,2700,2692,8,8,0.002962962962962963,2647.317037037037,5291479.0,27.50864
fixed,video_workload,video-workload-qualification-p22,22,21121,1,score_aware_t2_v2,c18df0fc76953cf6ff89,2700,2694,6,6,0.0022222222222222222,2779.7966666666666,6016119.0,27.50912
fixed,video_workload,video-workload-qualification-p22,22,21121,1,distributional_shadow_t2,2b864ad55d56ac204460,2700,2694,6,6,0.0022222222222222222,2817.3722222222223,6022553.0,27.508
fixed,video_workload,video-workload-qualification-p22,22,21122,1,str_mlo_nmaxinflights_1,f761cfa8c80c405e02cb,2700,2639,61,61,0.02259259259259259,4512.572222222222,6760305.0,26.21856
fixed,video_workload,video-workload-qualification-p22,22,21122,1,score_aware_t2_v2,449cd223b9b98a8c8307,2700,2632,68,68,0.025185185185185185,4840.012962962963,7818495.0,26.21136
fixed,video_workload,video-workload-qualification-p22,22,21122,1,distributional_shadow_t2,5fbfaedc1e3510b609ef,2700,2638,62,62,0.022962962962962963,4819.360740740741,7934410.0,26.2128
fixed,video_workload,video-workload-qualification-p22,22,21123,1,str_mlo_nmaxinflights_1,c8284cbfbc2f632a74dc,2700,2700,0,0,0.0,1855.8114814814815,4532032.0,26.47296
fixed,video_workload,video-workload-qualification-p22,22,21123,1,score_aware_t2_v2,529ca0aa67084b0f3998,2700,2692,8,8,0.002962962962962963,2079.6666666666665,4756142.0,26.47344
fixed,video_workload,video-workload-qualification-p22,22,21123,1,distributional_shadow_t2,115e57d9c2a6493adf5c,2700,2692,8,8,0.002962962962962963,2037.7840740740742,4997674.0,26.4728
fixed,video_workload,video-workload-qualification-p22,22,21124,1,str_mlo_nmaxinflights_1,2fea14997a623febc6e0,2700,2621,79,79,0.02925925925925926,4111.007037037037,6448557.0,26.98544
fixed,video_workload,video-workload-qualification-p22,22,21124,1,score_aware_t2_v2,c0a43ba0daa847b14f92,2700,2541,159,159,0.058888888888888886,5683.992592592593,8522539.0,26.98528
fixed,video_workload,video-workload-qualification-p22,22,21124,1,distributional_shadow_t2,0e4222d203f15851f52f,2700,2512,188,188,0.06962962962962962,5929.480740740741,8429446.0,26.98528
fixed,video_workload,video-workload-qualification-p23,23,21125,1,str_mlo_nmaxinflights_1,d5c14062a50cb44dca8e,1440,1437,3,3,0.0020833333333333333,1559.13125,1479728.0,26.63984
fixed,video_workload,video-workload-qualification-p23,23,21125,1,score_aware_t2_v2,e9c9fb8cf484f81abd4f,1440,1440,0,0,0.0,1408.5076388888888,1455513.0,26.64
fixed,video_workload,video-workload-qualification-p23,23,21125,1,distributional_shadow_t2,b12c3414426b5463a6e0,1440,1440,0,0,0.0,1363.629861111111,1536403.0,26.63936
fixed,video_workload,video-workload-qualification-p23,23,21126,1,str_mlo_nmaxinflights_1,e5476dde6e0fe8bf0f29,1440,1435,5,5,0.003472222222222222,2095.961111111111,1758007.0,25.8384
fixed,video_workload,video-workload-qualification-p23,23,21126,1,score_aware_t2_v2,2a7b127257e6428a0fdc,1440,1431,9,9,0.00625,2595.570138888889,2369494.0,25.83424
fixed,video_workload,video-workload-qualification-p23,23,21126,1,distributional_shadow_t2,e9316c3bd223440f73ca,1440,1438,2,2,0.001388888888888889,2104.329166666667,2519726.0,25.83376
fixed,video_workload,video-workload-qualification-p23,23,21127,1,str_mlo_nmaxinflights_1,d0e8018c888dd74f3f23,1440,1435,5,5,0.003472222222222222,2193.233333333333,1766506.0,27.39648
fixed,video_workload,video-workload-qualification-p23,23,21127,1,score_aware_t2_v2,9dfa50b2ec2ca65abcc6,1440,1435,5,5,0.003472222222222222,2645.9506944444443,2397260.0,27.39424
fixed,video_workload,video-workload-qualification-p23,23,21127,1,distributional_shadow_t2,adb27b6009c2bcb040c6,1440,1439,1,1,0.0006944444444444445,2185.238888888889,2548518.0,27.39424
fixed,video_workload,video-workload-qualification-p23,23,21128,1,str_mlo_nmaxinflights_1,d46e5d2137ea4139523a,1440,1438,2,2,0.001388888888888889,1737.5430555555556,1512463.0,26.07632
fixed,video_workload,video-workload-qualification-p23,23,21128,1,score_aware_t2_v2,af459224f053fe1394d8,1440,1440,0,0,0.0,1160.0770833333333,1325280.0,26.07792
fixed,video_workload,video-workload-qualification-p23,23,21128,1,distributional_shadow_t2,52bb575685bfabc9726f,1440,1440,0,0,0.0,1109.8,1414152.0,26.07856
fixed,legacy_coexistence,legacy-coexistence-qualification-p16,16,21130,1,str_mlo_nmaxinflights_1,c909d17f7ff697d8cf6c,1800,1787,13,13,0.007222222222222222,4057.6388888888887,4283465.0,26.35408
fixed,legacy_coexistence,legacy-coexistence-qualification-p16,16,21130,1,score_aware_t2_v2,dddcb2dbd56818c6a0fb,1800,1789,11,11,0.006111111111111111,3805.798333333333,4645438.0,26.35248
fixed,legacy_coexistence,legacy-coexistence-qualification-p16,16,21130,1,distributional_shadow_t2,73f2af162965a452f574,1800,1793,7,7,0.0038888888888888888,3725.063888888889,4725229.0,26.35248
fixed,legacy_coexistence,legacy-coexistence-qualification-p16,16,21132,1,str_mlo_nmaxinflights_1,0a42aafd58cca2ff3e6a,1800,1756,44,44,0.024444444444444446,4930.607777777778,4608620.0,26.82624
fixed,legacy_coexistence,legacy-coexistence-qualification-p16,16,21132,1,score_aware_t2_v2,2835bf40e9093740b292,1800,1795,5,5,0.002777777777777778,3032.5994444444445,3958777.0,26.824
fixed,legacy_coexistence,legacy-coexistence-qualification-p16,16,21132,1,distributional_shadow_t2,3c496f6896a4eef92ca7,1800,1793,7,7,0.0038888888888888888,3072.9066666666668,3999266.0,26.824
fixed,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,str_mlo_nmaxinflights_1,fac152b6c676f6d59a8b,1800,1484,316,316,0.17555555555555555,11532.193333333333,5337960.0,26.65712
fixed,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,score_aware_t2_v2,88992e9d04cc5fa564c5,1800,1425,375,375,0.20833333333333334,13781.330555555556,5721226.0,26.5968
fixed,legacy_coexistence,legacy-coexistence-qualification-p17,17,21134,1,distributional_shadow_t2,2986715fe0eb5d1f7fb5,1800,1458,342,342,0.19,13438.962777777779,5933894.0,26.59696
fixed,legacy_coexistence,legacy-coexistence-qualification-p17,17,21136,1,str_mlo_nmaxinflights_1,3dacd969c8dfa4978676,1800,952,848,848,0.4711111111111111,20484.50888888889,7491421.0,27.7848
fixed,legacy_coexistence,legacy-coexistence-qualification-p17,17,21136,1,score_aware_t2_v2,f5ee97bdaaa85eb0bd51,1800,788,1012,1012,0.5622222222222222,24076.533888888887,7307596.0,27.72992
fixed,legacy_coexistence,legacy-coexistence-qualification-p17,17,21136,1,distributional_shadow_t2,e0a5e2c9bb93dc97ab72,1800,806,994,994,0.5522222222222222,23889.970555555556,7725310.0,27.73344
fixed,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,str_mlo_nmaxinflights_1,84405006f27e1dbdba61,1800,1594,206,206,0.11444444444444445,9430.883333333333,5509512.0,25.60048
fixed,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,score_aware_t2_v2,ad74fd3667a913991472,1800,1282,518,518,0.2877777777777778,16571.516111111112,7607792.0,25.59072
fixed,legacy_coexistence,legacy-coexistence-qualification-p18,18,21138,1,distributional_shadow_t2,752ce00f2b60c05f080e,1800,1285,515,515,0.2861111111111111,16558.124444444446,7676965.0,25.59472
fixed,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,str_mlo_nmaxinflights_1,736641938fc8b8b045b5,1800,1525,275,275,0.1527777777777778,10370.714444444444,5592798.0,26.87904
fixed,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,score_aware_t2_v2,4b396ffab7dcf38ac2f0,1800,1110,690,690,0.38333333333333336,18596.294444444444,8228103.0,26.85376
fixed,legacy_coexistence,legacy-coexistence-qualification-p18,18,21140,1,distributional_shadow_t2,78690729f8d717faba02,1800,1121,679,679,0.37722222222222224,18398.65166666667,8186190.0,26.852
fixed,legacy_coexistence,legacy-coexistence-qualification-p19,19,21142,1,str_mlo_nmaxinflights_1,ceecb2452504984f5e65,1800,1633,167,167,0.09277777777777778,8398.932777777778,5323596.0,25.49024
fixed,legacy_coexistence,legacy-coexistence-qualification-p19,19,21142,1,score_aware_t2_v2,ac6ebd77032697b07141,1800,1267,533,533,0.2961111111111111,15958.176666666666,7537048.0,25.48384
fixed,legacy_coexistence,legacy-coexistence-qualification-p19,19,21142,1,distributional_shadow_t2,2e135ce66993b0909e87,1800,1269,531,531,0.295,15908.71,7543368.0,25.48176
fixed,legacy_coexistence,legacy-coexistence-qualification-p19,19,21144,1,str_mlo_nmaxinflights_1,9b88cf6d80cb24b05181,1800,1677,123,123,0.06833333333333333,6887.982777777778,4771764.0,27.18592
fixed,legacy_coexistence,legacy-coexistence-qualification-p19,19,21144,1,score_aware_t2_v2,e92047d82909277248aa,1800,1487,313,313,0.1738888888888889,12191.638888888889,7053667.0,27.18256
fixed,legacy_coexistence,legacy-coexistence-qualification-p19,19,21144,1,distributional_shadow_t2,ebd3a1fc57a124a392f6,1800,1486,314,314,0.17444444444444446,12324.95388888889,7017242.0,27.18272
fixed,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,str_mlo_nmaxinflights_1,e9f63c6fef043c84a7e8,1800,1697,103,103,0.05722222222222222,7013.081111111111,5165004.0,26.79344
fixed,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,score_aware_t2_v2,fd34523b39e951a49154,1800,1487,313,313,0.1738888888888889,11963.308888888889,6920110.0,26.77552
fixed,legacy_coexistence,legacy-coexistence-qualification-p20,20,21146,1,distributional_shadow_t2,94573abfe16b3638648d,1800,1492,308,308,0.1711111111111111,12107.3,7057456.0,26.77264
fixed,legacy_coexistence,legacy-coexistence-qualification-p20,20,21148,1,str_mlo_nmaxinflights_1,ecc3c62a376fc49955dc,1800,1796,4,4,0.0022222222222222222,2518.161666666667,3449242.0,25.71536
fixed,legacy_coexistence,legacy-coexistence-qualification-p20,20,21148,1,score_aware_t2_v2,db98ff67f6fa90e39a70,1800,1788,12,12,0.006666666666666667,3514.5338888888887,4234357.0,25.71632
fixed,legacy_coexistence,legacy-coexistence-qualification-p20,20,21148,1,distributional_shadow_t2,189e7e8d3529343e9bbe,1800,1792,8,8,0.0044444444444444444,3365.6227777777776,4252433.0,25.71632
fixed,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,str_mlo_nmaxinflights_1,9fd4cc2ebf1ccaeee7ef,1800,1557,243,243,0.135,10733.94611111111,5661878.0,26.86256
fixed,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,score_aware_t2_v2,14ae01ddb189cb6c661c,1800,1361,439,439,0.24388888888888888,14453.879444444445,6476573.0,26.84512
fixed,legacy_coexistence,legacy-coexistence-qualification-p21,21,21150,1,distributional_shadow_t2,aea15b15510d28d44573,1800,1381,419,419,0.23277777777777778,14133.593888888889,6783297.0,26.84032
fixed,legacy_coexistence,legacy-coexistence-qualification-p21,21,21152,1,str_mlo_nmaxinflights_1,1f28480ddd5cb1fa271b,1800,1737,63,63,0.035,5105.206666666667,4081136.0,26.72208
fixed,legacy_coexistence,legacy-coexistence-qualification-p21,21,21152,1,score_aware_t2_v2,492167e71552b439435b,1800,1683,117,117,0.065,8117.826666666667,5283784.0,26.7144
fixed,legacy_coexistence,legacy-coexistence-qualification-p21,21,21152,1,distributional_shadow_t2,7b1283107597c6680132,1800,1681,119,119,0.0661111111111111,8190.2,5267051.0,26.72352
fixed,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,str_mlo_nmaxinflights_1,bf8f8fb38e527b8d305d,1800,338,1462,1462,0.8122222222222222,29434.259444444444,7160891.0,26.2336
fixed,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,score_aware_t2_v2,d1a728fa95139e801b0a,1800,282,1518,1518,0.8433333333333334,30484.71111111111,5518968.0,25.48864
fixed,legacy_coexistence,legacy-coexistence-qualification-p22,22,21154,1,distributional_shadow_t2,73024e1f46b344e58278,1800,303,1497,1497,0.8316666666666667,30277.268333333333,5763750.0,25.46096
fixed,legacy_coexistence,legacy-coexistence-qualification-p22,22,21156,1,str_mlo_nmaxinflights_1,6e1ef4ba5a4a3892ec22,1800,193,1607,1607,0.8927777777777778,31370.906666666666,8415755.0,26.36784
fixed,legacy_coexistence,legacy-coexistence-qualification-p22,22,21156,1,score_aware_t2_v2,1905a38aabb89b5ca651,1800,193,1607,1607,0.8927777777777778,31567.687222222223,6815131.0,26.44032
