family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,run_dir,generated_frame_count,completed_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,completed_frame_hf7_p99_us,sender_airtime_us,background_bytes_received,background_throughput_mbps
obss_intensity,obss-intensity-qualification-p16,16,21033,1,score_aware_t2_v2,592b2d28f5a2c97ffa4d,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/592b2d28f5a2c97ffa4d,1800,1708,92,0.051111111111111114,28176.150000000005,6273804.0,224406000,29.9208
obss_intensity,obss-intensity-qualification-p16,16,21033,1,distributional_shadow_t2,766f48e169c53d236027,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/766f48e169c53d236027,1800,1709,91,0.050555555555555555,28238.64,6349473.0,224403600,29.92048
obss_intensity,obss-intensity-qualification-p16,16,21034,1,str_mlo_nmaxinflights_1,4907f69444183af40cde,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/4907f69444183af40cde,1800,1761,39,0.021666666666666667,21767.400000000038,4148282.0,228314400,30.44192
obss_intensity,obss-intensity-qualification-p16,16,21034,1,score_aware_t2_v2,3ce24618cd012538cb2b,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/3ce24618cd012538cb2b,1800,1787,13,0.007222222222222222,17849.79999999993,4729189.0,228328800,30.44384
obss_intensity,obss-intensity-qualification-p16,16,21034,1,distributional_shadow_t2,27c786ccd530ee14c088,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/27c786ccd530ee14c088,1800,1790,10,0.005555555555555556,19155.609999999953,4896313.0,228326400,30.44352
obss_intensity,obss-intensity-qualification-p16,16,21035,1,str_mlo_nmaxinflights_1,52a60158c08ffc9c3232,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/52a60158c08ffc9c3232,1800,1722,78,0.043333333333333335,28665.369999999974,5117593.0,228690000,30.492
obss_intensity,obss-intensity-qualification-p16,16,21035,1,score_aware_t2_v2,9fd5c829a18193ed620b,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/9fd5c829a18193ed620b,1800,1713,87,0.04833333333333333,28862.039999999943,6178461.0,228693600,30.49248
obss_intensity,obss-intensity-qualification-p16,16,21035,1,distributional_shadow_t2,6f65af4bf7636bb86fb3,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/6f65af4bf7636bb86fb3,1800,1729,71,0.03944444444444444,26525.240000000005,6384339.0,228693600,30.49248
obss_intensity,obss-intensity-qualification-p16,16,21036,1,str_mlo_nmaxinflights_1,c124f2b842ca9fb86cd7,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/c124f2b842ca9fb86cd7,1800,1789,11,0.006111111111111111,21678.359999999993,4015311.0,228651600,30.48688
obss_intensity,obss-intensity-qualification-p16,16,21036,1,score_aware_t2_v2,2afb8ec46b1731c2e499,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/2afb8ec46b1731c2e499,1800,1790,10,0.005555555555555556,17850.019999999982,4683221.0,228609600,30.48128
obss_intensity,obss-intensity-qualification-p16,16,21036,1,distributional_shadow_t2,2e99e097a9ddc7ba614a,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/2e99e097a9ddc7ba614a,1800,1792,8,0.0044444444444444444,18996.609999999997,4745187.0,228609600,30.48128
obss_intensity,obss-intensity-qualification-p17,17,21037,1,str_mlo_nmaxinflights_1,374e60989154b57c0657,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/374e60989154b57c0657,1800,852,948,0.5266666666666666,32202.45,5934880.0,548974800,73.19664
obss_intensity,obss-intensity-qualification-p17,17,21037,1,score_aware_t2_v2,adaa733e5f0ad6c2255f,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/adaa733e5f0ad6c2255f,1800,946,854,0.47444444444444445,32565.149999999994,6234331.0,560121600,74.68288
obss_intensity,obss-intensity-qualification-p17,17,21037,1,distributional_shadow_t2,16da7be60e94ec44212e,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/16da7be60e94ec44212e,1800,940,860,0.4777777777777778,32463.760000000002,6288155.0,559819200,74.64256
obss_intensity,obss-intensity-qualification-p17,17,21038,1,str_mlo_nmaxinflights_1,277e8ac9f98bb63902d3,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/277e8ac9f98bb63902d3,1800,430,1370,0.7611111111111111,32747.97999999999,7745931.0,566664000,75.5552
obss_intensity,obss-intensity-qualification-p17,17,21038,1,score_aware_t2_v2,04add1cabc540c207727,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/04add1cabc540c207727,1800,379,1421,0.7894444444444444,32445.959999999995,7371408.0,564213600,75.22848
obss_intensity,obss-intensity-qualification-p17,17,21038,1,distributional_shadow_t2,8f1c8012d37abe19b7a3,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/8f1c8012d37abe19b7a3,1800,406,1394,0.7744444444444445,32386.399999999998,7723478.0,564984000,75.3312
obss_intensity,obss-intensity-qualification-p17,17,21039,1,str_mlo_nmaxinflights_1,823e021bc9f34dfb16ae,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/823e021bc9f34dfb16ae,1800,465,1335,0.7416666666666667,32382.520000000004,5408570.0,530252400,70.70032
obss_intensity,obss-intensity-qualification-p17,17,21039,1,score_aware_t2_v2,fd31d7828880b3849d0d,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/fd31d7828880b3849d0d,1800,630,1170,0.65,32311.15000000001,5437731.0,527821200,70.37616
obss_intensity,obss-intensity-qualification-p17,17,21039,1,distributional_shadow_t2,7889bac5ae485dc001c9,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/7889bac5ae485dc001c9,1800,630,1170,0.65,32311.15000000001,5183225.0,528280800,70.43744
obss_intensity,obss-intensity-qualification-p17,17,21040,1,str_mlo_nmaxinflights_1,75673e48baed381d2775,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/75673e48baed381d2775,1800,262,1538,0.8544444444444445,32655.159999999996,5157989.0,532854000,71.0472
obss_intensity,obss-intensity-qualification-p17,17,21040,1,score_aware_t2_v2,78c1a837b9f2d5686cd4,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/78c1a837b9f2d5686cd4,1800,1210,590,0.3277777777777778,31732.77000000001,6909059.0,472558800,63.00784
obss_intensity,obss-intensity-qualification-p17,17,21040,1,distributional_shadow_t2,a22eb9c7b1727eef28b2,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/a22eb9c7b1727eef28b2,1800,1212,588,0.32666666666666666,31745.920000000013,7088819.0,469378800,62.58384
obss_intensity,obss-intensity-qualification-p18,18,21041,1,str_mlo_nmaxinflights_1,318ba779f4aa734fd3c0,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/318ba779f4aa734fd3c0,1800,1799,1,0.0005555555555555556,17890.81999999998,3422886.0,306651600,40.88688
obss_intensity,obss-intensity-qualification-p18,18,21041,1,score_aware_t2_v2,ff4fe4abb0e591bfd774,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/ff4fe4abb0e591bfd774,1800,1797,3,0.0016666666666666668,13735.479999999996,3356875.0,306618000,40.8824
