comparison_id,candidate_arm_id,baseline_arm_id,family_id,scenario_id,candidate__all_generated_deadline_miss_rate,baseline__all_generated_deadline_miss_rate,candidate__completed_frame_hf7_p99_us,baseline__completed_frame_hf7_p99_us,candidate__sender_airtime_us,baseline__sender_airtime_us,candidate__background_throughput_mbps,baseline__background_throughput_mbps,deadline_miss_delta,completed_p99_delta_us,sender_airtime_ratio,background_throughput_loss,relative_deadline_miss_reduction
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,video_workload,video-workload-qualification-p20,0.007222222222222222,0.0077777777777777776,9869.432499999999,12052.305000000011,4472715.25,3843270.25,26.4586,26.45928,-0.0005555555555555557,-2182.872500000012,1.16377849046655,2.5699867872375215e-05,0.0714285714285714
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,legacy_coexistence,legacy-coexistence-qualification-p16,0.02625,0.02847222222222222,23920.68749999997,25977.052499999976,5422385.0,5052413.5,26.56472,26.56676,-0.0022222222222222227,-2056.3650000000052,1.0732266866122497,7.678768506202971e-05,0.07804878048780495
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,legacy_coexistence,legacy-coexistence-qualification-p17,0.46069444444444446,0.3023611111111111,32467.5775,31424.880000000005,7276596.0,6263381.0,26.85952,26.90212,0.15833333333333338,1042.6974999999948,1.16176806105201,0.0015835183249498508,-0.523656407900781
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,legacy_coexistence,legacy-coexistence-qualification-p18,0.27652777777777776,0.13083333333333333,31860.110000000008,30560.69999999999,7450001.75,5549308.25,26.53752,26.545160000000003,0.14569444444444443,1299.410000000018,1.342509987618727,0.0002878114127020659,-1.1135881104033971
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,legacy_coexistence,legacy-coexistence-qualification-p19,0.12305555555555556,0.06166666666666667,28248.91250000001,28626.510000000002,6075551.0,4722157.5,25.511000000000003,26.49072,0.06138888888888889,-377.5974999999926,1.2866049046436931,0.03698351724679427,-0.9954954954954955
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,legacy_coexistence,legacy-coexistence-qualification-p20,0.08513888888888889,0.027777777777777776,26900.614999999976,22770.639999999996,5771452.5,4157207.0,26.69256,26.69588,0.05736111111111111,4129.97499999998,1.3883004863601933,0.00012436375950142242,-2.0650000000000004
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,compound_shift,compound-shift-qualification-p16,0.4973958333333333,0.39774305555555556,40365.2,39107.645,5128817.0,4359450.75,39.48332,39.51072,0.09965277777777776,1257.5550000000003,1.1764823814100893,0.0006934826801434646,-0.2505456132693147
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,compound_shift,compound-shift-qualification-p17,0.2075,0.07680555555555556,30955.605000000003,29393.797499999993,5843566.75,4165884.0,28.330759999999998,29.50524,0.13069444444444445,1561.80750000001,1.4027195068321634,0.03980581076446088,-1.7016274864376126
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,compound_shift,compound-shift-qualification-p18,0.04565972222222222,0.027256944444444445,32266.67500000001,27048.615,3895725.25,3107876.25,40.21164,40.2272,0.018402777777777775,5218.060000000009,1.2535007627797279,0.00038680295919180097,-0.6751592356687897
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,compound_shift,compound-shift-qualification-p19,0.26416666666666666,0.08944444444444444,31986.282499999998,28831.81999999998,7172107.5,5171193.0,22.74736,22.75584,0.17472222222222222,3154.462500000016,1.3869347943501624,0.0003726515918550666,-1.9534161490683233
