family_id,scenario_id,parameter_sample,seed,run,str_mlo_nmaxinflights_1__all_generated_deadline_miss_rate,str_mlo_nmaxinflights_1__completed_frame_hf7_p99_us,str_mlo_nmaxinflights_1__sender_airtime_us,str_mlo_nmaxinflights_1__background_throughput_mbps,score_aware_t2_v2__all_generated_deadline_miss_rate,score_aware_t2_v2__completed_frame_hf7_p99_us,score_aware_t2_v2__sender_airtime_us,score_aware_t2_v2__background_throughput_mbps,distributional_shadow_t2__all_generated_deadline_miss_rate,distributional_shadow_t2__completed_frame_hf7_p99_us,distributional_shadow_t2__sender_airtime_us,distributional_shadow_t2__background_throughput_mbps,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__deadline_miss_delta,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__completed_p99_delta_us,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__sender_airtime_ratio,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__background_throughput_loss,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__relative_deadline_miss_reduction,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__deadline_miss_delta,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__completed_p99_delta_us,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__sender_airtime_ratio,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__background_throughput_loss,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__relative_deadline_miss_reduction,distributional_shadow_t2_minus_score_aware_t2_v2__deadline_miss_delta,distributional_shadow_t2_minus_score_aware_t2_v2__completed_p99_delta_us,distributional_shadow_t2_minus_score_aware_t2_v2__sender_airtime_ratio,distributional_shadow_t2_minus_score_aware_t2_v2__background_throughput_loss,distributional_shadow_t2_minus_score_aware_t2_v2__relative_deadline_miss_reduction
obss_intensity,obss-intensity-qualification-p19,19,21045,1,0.3061111111111111,31061.92,6037913.0,52.74064,0.2877777777777778,32167.880000000005,6649911.0,52.6876,0.26944444444444443,32142.87999999999,6920935.0,52.672,-0.018333333333333313,1105.9600000000064,1.101359194807875,0.0010056760782576335,0.05989110707803991,-0.03666666666666668,1080.9599999999919,1.1462462277942727,0.0013014631600981597,0.11978221415607992,-0.018333333333333368,-25.000000000014552,1.0407560341785025,0.0002960848472887134,0.0637065637065638
obss_intensity,obss-intensity-qualification-p19,19,21046,1,0.6022222222222222,32040.8,8189006.0,52.82808,0.6555555555555556,32210.009999999995,8720622.0,51.76664,0.6455555555555555,32149.18,9339070.0,51.77232,0.053333333333333344,169.2099999999955,1.0649182574783802,0.02009234482873501,-0.088560885608856,0.043333333333333335,108.38000000000102,1.1404399996776164,0.01998482625149356,-0.0719557195571956,-0.010000000000000009,-60.82999999999447,1.070917877188118,-0.00010972317307045287,0.015254237288135575
obss_intensity,obss-intensity-qualification-p19,19,21047,1,0.10166666666666667,28631.439999999962,4410071.0,51.46416,0.3605555555555556,30974.5,6182184.0,52.376,0.36833333333333335,30984.72,6220380.0,52.33952,0.2588888888888889,2343.0600000000377,1.40183321311607,-0.017717961392938353,-2.546448087431694,0.26666666666666666,2353.280000000039,1.4104942981643607,-0.01700911857883236,-2.6229508196721314,0.007777777777777772,10.220000000001164,1.0061783990900304,0.0006965022147548128,-0.02157164869029282
obss_intensity,obss-intensity-qualification-p19,19,21048,1,0.1361111111111111,30697.74,4670846.0,51.85864,0.20722222222222222,31308.0,5809667.0,51.8016,0.195,31311.120000000003,5904810.0,51.7948,0.07111111111111112,610.2599999999984,1.2438147179333252,0.0010999131485129876,-0.5224489795918368,0.05888888888888891,613.380000000001,1.2641842612665886,0.0012310388394296545,-0.4326530612244899,-0.012222222222222218,3.1200000000026193,1.0163766701258437,0.00013127007659996526,0.05898123324396776
obss_intensity,obss-intensity-qualification-p21,21,21053,1,0.035555555555555556,24683.000000000007,4795344.0,38.93361493333333,0.07055555555555555,29371.439999999995,6852168.0,38.93714773333333,0.07722222222222222,30351.40000000001,6782736.0,38.93714773333333,0.034999999999999996,4688.439999999988,1.428921053421819,-9.073906972290047e-05,-0.984375,0.041666666666666664,5668.4000000000015,1.4144420087484861,-9.073906972290047e-05,-1.171875,0.006666666666666668,979.9600000000137,0.9898671486163212,0.0,-0.09448818897637801
obss_intensity,obss-intensity-qualification-p21,21,21054,1,0.01,21661.12000000003,4317577.0,38.714188799999995,0.010555555555555556,25758.60000000002,5551177.0,38.7159552,0.012222222222222223,25762.610000000008,5480838.0,38.7159552,0.0005555555555555557,4097.479999999989,1.2857158077319757,-4.56266824842011e-05,-0.05555555555555558,0.0022222222222222227,4101.489999999976,1.2694244943402284,-4.56266824842011e-05,-0.22222222222222232,0.001666666666666667,4.009999999987485,0.9873289934729157,0.0,-0.1578947368421053
obss_intensity,obss-intensity-qualification-p21,21,21055,1,0.026111111111111113,28065.280000000006,5187545.0,39.517115733333334,0.03611111111111111,27639.460000000003,6057432.0,39.51063893333333,0.030555555555555555,27496.12,6245824.0,39.51162026666667,0.009999999999999995,-425.82000000000335,1.1676876056014935,0.00016389860139864876,-0.3829787234042552,0.004444444444444442,-569.1600000000071,1.2040038206897483,0.00013906547997455387,-0.1702127659574466,-0.005555555555555553,-143.34000000000378,1.0311009681990653,-2.4837192205140468e-05,0.15384615384615374
obss_intensity,obss-intensity-qualification-p21,21,21056,1,0.04833333333333333,28170.639999999956,5228168.0,39.8387968,0.03111111111111111,24309.739999999994,4973789.0,39.838404266666664,0.021666666666666667,24425.200000000004,5481198.0,39.838404266666664,-0.017222222222222222,-3860.8999999999614,0.951344524506481,9.853041880392155e-06,0.3563218390804598,-0.026666666666666665,-3745.4399999999514,1.0483974501201951,9.853041880392155e-06,0.5517241379310345,-0.009444444444444443,115.46000000001004,1.1020165913753077,0.0,0.3035714285714285
obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,0.005555555555555556,16439.50999999996,4100443.0,26.94672,0.006666666666666667,15372.929999999993,4650307.0,26.9472,0.006111111111111111,15362.839999999993,4784071.0,26.9472,0.0011111111111111113,-1066.5799999999654,1.1340986815327028,-1.7812928623683888e-05,-0.19999999999999996,0.0005555555555555557,-1076.6699999999655,1.1667205226362127,-1.7812928623683888e-05,-0.10000000000000009,-0.0005555555555555557,-10.090000000000146,1.0287645525338434,0.0,0.08333333333333337
obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21066,1,0.011666666666666667,22465.640000000007,4605121.0,26.52384,0.012222222222222223,23624.560000000005,5234198.0,26.5024,0.008888888888888889,18176.710000000006,5435634.0,26.5024,0.0005555555555555557,1158.9199999999983,1.1366037939068268,0.0008083294123324425,-0.04761904761904767,-0.0027777777777777783,-4288.93,1.1803455327232444,0.0008083294123324425,0.23809523809523814,-0.003333333333333334,-5447.8499999999985,1.0384845968761593,0.0,0.2727272727272728
